,possession,fouls,shots,shotsongoal,offtarget,cornerkicks,yellowcards,headtheball,headsuccess,saves,blocked,tackles,dribbles,throwins,pass,passsuccess
Chievo_5710,46.0,19.0,12.0,3.0,7.0,5.0,2.0,32.0,23.0,4.0,2.0,24.0,1.0,31.0,365.0,71.23287671232876
Chievo_5730,39.5,19.5,9.0,3.0,5.0,4.0,3.5,31.5,16.5,5.0,1.0,30.0,3.5,22.0,312.0,68.6280213677474
Chievo_5745,41.666666666666664,20.333333333333332,10.0,2.6666666666666665,5.333333333333333,3.3333333333333335,2.6666666666666665,37.666666666666664,18.666666666666668,4.666666666666667,2.0,29.0,3.0,24.666666666666668,331.6666666666667,68.8427599774201
Chievo_5766,44.25,19.5,12.75,2.75,5.75,4.25,2.5,41.5,20.75,4.25,4.25,29.5,4.0,24.5,354.75,71.26650394532922
Chievo_5776,44.6,18.6,11.0,2.8,5.0,4.0,2.4,39.4,19.8,4.0,3.4,30.2,4.6,23.8,370.6,71.85191283368273
Chievo_5787,45.0,18.0,11.333333333333334,2.8333333333333335,5.333333333333333,4.666666666666667,2.5,39.5,20.166666666666668,3.6666666666666665,3.3333333333333335,29.333333333333332,5.0,23.333333333333332,366.3333333333333,72.77514475270662
Chievo_5801,44.857142857142854,19.142857142857142,11.0,2.857142857142857,5.142857142857143,4.714285714285714,2.5714285714285716,37.714285714285715,19.428571428571427,3.4285714285714284,3.142857142857143,29.0,6.285714285714286,24.142857142857142,358.85714285714283,72.61527421023625
Chievo_5815,45.625,19.375,10.5,2.875,5.125,4.875,2.875,37.5,19.125,3.375,3.0,28.625,6.375,24.25,355.75,72.07129906569324
Chievo_5829,44.22222222222222,18.77777777777778,10.0,2.5555555555555554,4.666666666666667,4.555555555555555,2.7777777777777777,35.77777777777778,18.333333333333332,3.6666666666666665,3.2222222222222223,28.333333333333332,6.444444444444445,24.333333333333332,354.8888888888889,72.36478180041188
Chievo_5850,43.8,18.5,9.5,2.5,4.5,4.5,2.7,36.1,17.9,3.5,3.2,27.8,6.2,25.0,356.2,72.32830362037069
Chievo_5864,43.81818181818182,17.545454545454547,9.272727272727273,2.727272727272727,4.090909090909091,4.545454545454546,2.6363636363636362,35.72727272727273,17.818181818181817,3.4545454545454546,3.090909090909091,29.0,6.363636363636363,24.818181818181817,358.54545454545456,72.20754874579153
Chievo_5874,43.583333333333336,17.75,9.0,2.5,3.8333333333333335,4.25,2.8333333333333335,35.0,17.333333333333332,3.75,3.1666666666666665,28.916666666666668,6.333333333333333,24.333333333333332,356.6666666666667,72.44025301697557
Chievo_5878,43.92307692307692,17.76923076923077,8.538461538461538,2.5384615384615383,3.8461538461538463,4.076923076923077,2.8461538461538463,34.76923076923077,17.23076923076923,3.6923076923076925,3.0,28.53846153846154,6.076923076923077,23.153846153846153,361.15384615384613,72.71407970797745
Chievo_5891,44.92857142857143,18.0,8.428571428571429,2.5,4.142857142857143,4.0,2.9285714285714284,34.714285714285715,17.357142857142858,3.7857142857142856,3.0714285714285716,28.0,5.857142857142857,22.714285714285715,363.2142857142857,73.09164544312192
Chievo_5905,44.0,17.666666666666668,8.2,2.466666666666667,4.066666666666666,3.8666666666666667,2.933333333333333,34.86666666666667,17.4,4.0,3.066666666666667,27.8,6.066666666666666,22.466666666666665,362.6666666666667,73.21886908024712
Chievo_5920,43.4375,17.6875,8.4375,2.6875,4.0,4.0625,2.9375,34.5,17.375,4.1875,3.0625,27.625,5.9375,22.1875,357.4375,72.39268976273168
Chievo_5948,43.8235294117647,17.764705882352942,8.235294117647058,2.6470588235294117,3.823529411764706,3.9411764705882355,3.0,34.94117647058823,17.41176470588235,4.117647058823529,3.0,27.058823529411764,5.647058823529412,22.41176470588235,361.7647058823529,72.84017860021805
Chievo_5955,44.388888888888886,17.77777777777778,8.333333333333334,2.611111111111111,3.888888888888889,4.055555555555555,2.9444444444444446,34.333333333333336,16.944444444444443,4.111111111111111,3.0,27.444444444444443,5.666666666666667,22.833333333333332,366.8333333333333,73.12683534465037
Chievo_5969,44.10526315789474,17.263157894736842,8.473684210526315,2.6842105263157894,3.8947368421052633,3.9473684210526314,2.9473684210526314,33.89473684210526,16.57894736842105,4.315789473684211,3.0,27.210526315789473,5.631578947368421,22.36842105263158,368.7368421052632,73.48858085282667
