,possession,fouls,shots,shotsongoal,offtarget,cornerkicks,yellowcards,headtheball,headsuccess,saves,blocked,tackles,dribbles,throwins,pass,passsuccess
AthleticBilbao_5401,50.0,13.0,13.0,4.0,7.0,9.0,3.0,65.0,37.0,0.0,2.0,34.0,4.0,30.0,379.0,68.0
AthleticBilbao_5416,46.0,18.5,11.0,3.0,5.5,6.5,3.5,57.5,29.5,0.5,2.5,32.5,4.0,27.0,359.0,65.5
AthleticBilbao_5435,49.0,17.0,10.0,3.3333333333333335,4.666666666666667,6.0,2.6666666666666665,51.666666666666664,27.0,1.0,2.0,34.333333333333336,4.0,27.333333333333332,387.3333333333333,69.33333333333333
AthleticBilbao_5450,53.25,16.0,11.25,3.25,5.5,8.25,3.0,50.5,25.75,1.25,2.5,32.25,4.25,25.25,447.25,72.75
AthleticBilbao_5465,54.0,15.2,9.8,3.0,4.8,7.2,3.0,51.0,26.0,1.0,2.5,30.8,4.8,29.6,452.4,72.2
AthleticBilbao_5486,55.333333333333336,13.833333333333334,10.333333333333334,3.0,5.333333333333333,7.666666666666667,2.8333333333333335,52.666666666666664,26.833333333333332,1.3333333333333333,2.4166666666666665,32.833333333333336,5.0,29.166666666666668,460.0,72.16666666666667
AthleticBilbao_5500,54.57142857142857,14.142857142857142,10.428571428571429,3.2857142857142856,5.0,7.714285714285714,2.4285714285714284,54.285714285714285,27.428571428571427,1.4285714285714286,2.5,31.857142857142858,5.714285714285714,30.0,452.2857142857143,70.71428571428571
AthleticBilbao_5514,51.75,14.25,11.0,3.625,4.875,7.25,2.5,50.375,24.5,2.0,2.8125,33.0,5.625,28.625,430.75,69.875
AthleticBilbao_5528,51.888888888888886,14.555555555555555,11.88888888888889,3.888888888888889,4.888888888888889,7.666666666666667,2.5555555555555554,51.888888888888886,24.666666666666668,1.8888888888888888,3.388888888888889,32.0,5.666666666666667,28.77777777777778,423.77777777777777,69.22222222222223
AthleticBilbao_5541,50.3,14.8,11.3,3.7,4.6,7.0,2.6,50.3,23.9,1.9,3.25,33.1,6.5,27.7,413.5,69.3
AthleticBilbao_5555,51.0,14.181818181818182,12.0,3.909090909090909,4.818181818181818,7.181818181818182,2.5454545454545454,49.72727272727273,23.727272727272727,1.8181818181818181,3.5,31.818181818181817,6.363636363636363,28.0,410.6363636363636,69.9090909090909
AthleticBilbao_5574,51.25,14.416666666666666,12.0,3.9166666666666665,4.916666666666667,7.25,2.75,49.416666666666664,23.166666666666668,1.9166666666666667,3.375,31.416666666666668,6.333333333333333,28.166666666666668,407.5,70.16666666666667
AthleticBilbao_5583,52.15384615384615,14.23076923076923,13.153846153846153,4.230769230769231,5.538461538461538,7.153846153846154,2.6923076923076925,48.38461538461539,22.846153846153847,1.8461538461538463,3.576923076923077,31.46153846153846,6.230769230769231,28.23076923076923,419.38461538461536,71.38461538461539
AthleticBilbao_5593,52.642857142857146,14.357142857142858,13.0,4.142857142857143,5.571428571428571,7.142857142857143,2.642857142857143,48.285714285714285,22.928571428571427,2.2142857142857144,3.4642857142857144,30.714285714285715,5.857142857142857,27.928571428571427,423.5,71.92857142857143
AthleticBilbao_5604,52.53333333333333,14.333333333333334,12.866666666666667,4.2,5.466666666666667,6.866666666666666,2.7333333333333334,49.86666666666667,23.8,2.1333333333333333,3.3666666666666667,30.333333333333332,5.866666666666666,27.666666666666668,425.2,71.73333333333333
AthleticBilbao_5618,52.4375,14.1875,13.0625,4.4375,5.625,6.6875,2.5625,48.3125,23.3125,2.125,3.21875,29.0,5.8125,26.8125,425.25,72.3125
