,BallPossession,ShotsonGoal,ShotsoffGoal,BlockedShots,FreeKicks,CornerKicks,Offsides,Throw-in,GoalkeeperSaves,Fouls
5345,52,6,4,N,14,4,2,12,0,7
5443,25,0,0,N,1,0,3,4,7,5
5457,38,2,2,N,4,1,1,11,2,4
5465,41,1,0,0,9,0,1,17,2,11
5510,42,0,1,0,N,3,0,15,1,7
5521,52,1,0,2,N,1,1,15,0,9
5534,43,1,1,1,N,2,3,8,1,9
5548,35,2,0,0,N,0,2,13,1,7
5570,57,1,3,1,N,1,0,18,0,6
5583,48,1,1,1,N,5,0,9,1,3
5598,30,1,3,2,N,1,1,5,3,8
5611,42,0,4,2,N,4,1,9,0,10
