,BallPossession,ShotsonGoal,ShotsoffGoal,BlockedShots,FreeKicks,CornerKicks,Offsides,Throw-in,GoalkeeperSaves,Fouls
5345,47,1,2,N,7,1,1,11,1,6
5450,54,6,7,N,11,7,1,15,1,5
5460,56,2,1,N,8,5,4,9,2,8
5509,56,3,2,1,N,4,3,12,2,7
5521,68,1,3,3,N,5,2,10,2,7
5534,46,2,5,1,N,3,2,15,0,11
5541,28,1,2,0,N,1,2,8,0,4
5555,54,2,4,4,N,6,1,19,1,6
5575,59,1,4,0,N,3,1,12,1,6
5590,51,3,3,2,N,2,1,20,0,14
5604,56,1,7,1,N,4,4,17,1,8
5618,50,2,2,0,N,3,0,11,2,10
