,possession,fouls,shots,shotsongoal,offtarget,cornerkicks,yellowcards,headtheball,headsuccess,saves,blocked,tackles,dribbles,throwins,pass,passsuccess
AtleticoMadrid_6074,63.0,7.0,9.0,4.0,5.0,20.0,0.0,44.0,24.0,0.0,8.0,28.0,12.0,24.0,489.0,84.0
AtleticoMadrid_6101,58.5,10.5,13.5,5.5,6.5,10.5,0.0,32.5,17.0,0.5,5.5,35.0,12.0,21.0,536.0,84.5
AtleticoMadrid_6109,61.333333333333336,11.333333333333334,16.0,5.333333333333333,7.666666666666667,10.333333333333334,0.3333333333333333,27.333333333333332,15.0,0.6666666666666666,5.666666666666667,30.666666666666668,13.0,19.333333333333332,559.6666666666666,85.66666666666667
AtleticoMadrid_6129,62.5,12.0,16.25,6.75,6.5,10.5,0.5,24.75,12.75,0.75,5.0,26.75,12.25,23.5,578.25,86.25
AtleticoMadrid_6143,61.4,11.6,16.2,6.8,6.4,9.6,1.2,23.0,12.0,0.8,4.6,26.0,14.0,26.0,558.4,85.4
AtleticoMadrid_6164,59.0,13.166666666666666,16.166666666666668,6.5,6.333333333333333,9.333333333333334,1.6666666666666667,23.833333333333332,11.5,1.3333333333333333,4.666666666666667,27.0,14.166666666666666,25.833333333333332,538.6666666666666,85.33333333333333
AtleticoMadrid_6178,60.142857142857146,12.714285714285714,15.428571428571429,6.0,5.857142857142857,9.285714285714286,1.7142857142857142,23.857142857142858,11.571428571428571,1.5714285714285714,4.714285714285714,26.0,14.571428571428571,26.285714285714285,556.8571428571429,85.14285714285714
AtleticoMadrid_6192,56.5,13.0,15.375,5.5,6.25,9.125,1.75,23.25,12.0,1.75,4.625,26.5,13.75,25.5,522.875,83.125
AtleticoMadrid_6219,56.0,13.222222222222221,14.333333333333334,5.222222222222222,5.888888888888889,9.11111111111111,1.6666666666666667,24.0,12.222222222222221,2.2222222222222223,4.111111111111111,27.0,12.444444444444445,26.0,517.6666666666666,82.33333333333333
AtleticoMadrid_6240,56.4,12.9,14.1,5.1,5.8,8.5,1.6,23.3,12.0,2.2,4.0,27.1,12.2,25.6,525.6,82.4
AtleticoMadrid_6248,55.36363636363637,12.727272727272727,14.636363636363637,5.2727272727272725,5.909090909090909,8.0,1.5454545454545454,24.818181818181817,13.181818181818182,2.3636363636363638,4.0,26.727272727272727,11.454545454545455,26.09090909090909,514.0909090909091,81.45454545454545
AtleticoMadrid_6262,53.833333333333336,14.0,14.583333333333334,5.333333333333333,5.75,7.833333333333333,1.75,25.75,13.833333333333334,2.5,4.0,28.333333333333332,10.916666666666666,25.166666666666668,494.5833333333333,80.25
AtleticoMadrid_6269,53.0,14.23076923076923,14.76923076923077,5.461538461538462,5.846153846153846,7.6923076923076925,1.6923076923076923,25.615384615384617,13.23076923076923,2.4615384615384617,3.923076923076923,29.384615384615383,11.0,25.23076923076923,491.46153846153845,80.3076923076923
AtleticoMadrid_6283,52.0,14.357142857142858,14.785714285714286,5.642857142857143,5.642857142857143,7.285714285714286,1.8571428571428572,25.642857142857142,13.071428571428571,2.357142857142857,3.9285714285714284,29.5,11.0,24.857142857142858,482.2142857142857,80.0
AtleticoMadrid_6299,51.13333333333333,14.6,15.2,5.8,5.866666666666666,7.2,1.7333333333333334,25.266666666666666,13.0,2.2666666666666666,3.8666666666666667,30.0,11.6,25.0,472.8,79.66666666666667
AtleticoMadrid_6310,51.375,14.375,15.4375,5.9375,5.9375,7.0625,1.6875,25.5625,13.375,2.125,3.875,29.625,11.6875,25.0,477.375,80.0625
AtleticoMadrid_6320,51.35294117647059,14.411764705882353,15.882352941176471,6.117647058823529,6.0588235294117645,6.9411764705882355,1.7058823529411764,26.058823529411764,13.529411764705882,2.0588235294117645,4.0,29.41176470588235,11.647058823529411,25.294117647058822,476.5882352941176,80.05882352941177
AtleticoMadrid_6331,51.611111111111114,13.944444444444445,15.777777777777779,6.055555555555555,6.0,6.888888888888889,1.8888888888888888,26.055555555555557,13.333333333333334,2.111111111111111,4.0,29.333333333333332,11.722222222222221,26.0,478.1111111111111,79.88888888888889
AtleticoMadrid_6346,51.10526315789474,13.894736842105264,15.631578947368421,5.947368421052632,6.0,6.631578947368421,1.894736842105263,25.63157894736842,13.210526315789474,2.0,3.8947368421052633,29.42105263157895,12.052631578947368,25.63157894736842,475.7368421052632,80.0
