,possession,fouls,shots,shotsongoal,offtarget,cornerkicks,yellowcards,headtheball,headsuccess,saves,blocked,tackles,dribbles,throwins,pass,passsuccess
Chievo_5717,44.0,11.0,8.0,5.0,2.0,2.0,0.0,31.0,15.0,2.0,1.0,38.0,2.0,18.0,400.0,75.0
Chievo_5738,45.5,13.5,11.5,3.5,5.5,5.0,1.5,38.5,15.5,2.0,2.5,40.5,2.5,17.5,367.5,76.45522388059702
Chievo_5741,46.0,13.0,11.0,4.0,5.333333333333333,3.3333333333333335,2.0,34.0,16.0,1.6666666666666667,1.6666666666666667,37.0,2.3333333333333335,17.0,378.0,78.7896981259118
Chievo_5751,47.75,15.25,12.5,4.75,6.0,3.75,2.25,33.0,15.25,1.75,1.75,34.25,2.0,17.0,391.5,78.65245877961904
Chievo_5773,46.0,15.8,11.4,4.0,5.4,3.4,2.0,34.2,15.2,2.0,2.0,34.6,1.8,17.6,385.4,76.32196702369524
Chievo_5781,46.5,16.333333333333332,11.833333333333334,3.6666666666666665,5.833333333333333,3.5,2.1666666666666665,31.5,14.833333333333334,2.0,2.3333333333333335,31.833333333333332,2.3333333333333335,19.333333333333332,394.8333333333333,76.30902983497981
Chievo_5808,46.714285714285715,17.0,11.857142857142858,4.0,5.571428571428571,3.4285714285714284,2.5714285714285716,32.142857142857146,15.285714285714286,2.0,2.2857142857142856,32.714285714285715,2.857142857142857,19.0,392.42857142857144,75.76299307095019
Chievo_5822,47.625,16.625,12.25,3.875,5.625,3.625,2.625,32.375,15.75,2.0,2.75,29.5,3.625,20.5,397.5,76.19446651213914
Chievo_5846,48.44444444444444,16.11111111111111,12.222222222222221,4.111111111111111,5.555555555555555,4.111111111111111,2.6666666666666665,31.666666666666668,15.222222222222221,2.0,2.5555555555555554,28.666666666666668,4.222222222222222,21.333333333333332,400.6666666666667,76.5061924552348
Chievo_5857,47.2,16.3,12.5,4.2,6.0,4.0,2.7,30.1,14.3,2.2,2.3,27.8,4.3,21.5,394.1,76.25557320971132
Chievo_5871,46.09090909090909,15.909090909090908,11.909090909090908,4.0,5.818181818181818,3.6363636363636362,2.727272727272727,29.727272727272727,14.090909090909092,2.5454545454545454,2.090909090909091,28.0,4.090909090909091,20.272727272727273,393.72727272727275,76.32324837246483
Chievo_5884,45.75,15.916666666666666,11.666666666666666,4.0,5.75,3.75,2.75,30.166666666666668,14.583333333333334,2.4166666666666665,2.0833333333333335,28.25,3.9166666666666665,20.0,388.3333333333333,75.8796443414261
Chievo_5899,45.76923076923077,15.384615384615385,11.615384615384615,4.384615384615385,5.6923076923076925,3.8461538461538463,2.6923076923076925,30.46153846153846,15.076923076923077,2.5384615384615383,2.3076923076923075,29.076923076923077,4.153846153846154,19.923076923076923,387.0,75.65813323823947
Chievo_5913,45.285714285714285,15.571428571428571,12.214285714285714,4.428571428571429,6.0,4.071428571428571,2.7857142857142856,30.071428571428573,15.0,2.4285714285714284,2.5,29.285714285714285,4.142857142857143,19.857142857142858,383.0,75.61112372122237
Chievo_5934,45.53333333333333,16.0,12.0,4.4,5.866666666666666,3.8,2.7333333333333334,29.666666666666668,14.6,2.466666666666667,2.4,30.533333333333335,3.933333333333333,20.0,388.3333333333333,75.77038213980754
Chievo_5940,46.5625,15.9375,12.375,4.375,6.375,4.1875,2.6875,30.0,14.875,2.5,2.4375,30.0,4.0,19.75,397.4375,76.09723325606957
Chievo_5951,47.64705882352941,15.705882352941176,13.0,4.588235294117647,6.588235294117647,4.294117647058823,2.6470588235294117,29.647058823529413,14.941176470588236,2.411764705882353,2.588235294117647,30.058823529411764,3.8823529411764706,19.470588235294116,409.29411764705884,76.8562195351243
Chievo_5961,47.166666666666664,15.944444444444445,12.722222222222221,4.555555555555555,6.444444444444445,4.166666666666667,2.7222222222222223,28.833333333333332,14.444444444444445,2.5555555555555554,2.5,30.444444444444443,4.222222222222222,19.38888888888889,406.1111111111111,76.80865178317295
Chievo_5976,47.1578947368421,15.947368421052632,12.31578947368421,4.315789473684211,6.2105263157894735,4.2105263157894735,2.6842105263157894,28.526315789473685,14.210526315789474,2.6315789473684212,2.526315789473684,29.894736842105264,4.315789473684211,19.63157894736842,409.94736842105266,77.0292490577428
