,possession,fouls,shots,shotsongoal,offtarget,cornerkicks,yellowcards,headtheball,headsuccess,saves,blocked,tackles,dribbles,throwins,pass,passsuccess
Rennes_5702,50.0,11.0,10.0,2.0,8.0,3.0,3.0,44.0,24.0,0.0,0.0,28.0,8.0,36.0,434.0,73.27188940092167
Rennes_5716,50.5,11.5,11.5,3.5,7.5,5.0,2.5,34.0,18.0,1.0,0.5,25.5,6.5,35.0,427.5,75.23451952231356
Rennes_5736,50.666666666666664,13.333333333333334,10.666666666666666,3.0,6.0,6.0,2.6666666666666665,33.0,15.333333333333334,2.0,1.3333333333333333,27.666666666666668,6.0,31.0,404.6666666666667,74.2046286137615
Rennes_5744,53.5,12.75,12.75,3.5,7.0,6.5,2.75,32.5,17.5,2.75,2.0,26.25,7.75,30.75,421.5,75.40982739252452
Rennes_5766,52.2,13.2,13.2,3.4,7.4,6.0,2.6,30.4,15.8,2.8,2.2,28.6,8.0,29.4,417.2,76.52786191401961
Rennes_5778,50.0,13.333333333333334,11.833333333333334,3.1666666666666665,6.666666666666667,5.166666666666667,2.6,29.0,15.666666666666666,2.8333333333333335,1.8333333333333333,28.666666666666668,8.833333333333334,26.0,417.0,77.07450031296507
Rennes_5801,49.57142857142857,13.857142857142858,11.285714285714286,3.142857142857143,6.285714285714286,5.142857142857143,2.5142857142857147,28.285714285714285,15.428571428571429,2.857142857142857,1.8333333333333335,28.0,9.142857142857142,25.714285714285715,418.57142857142856,76.91165447386324
Rennes_5812,49.5,14.25,11.125,2.875,6.625,5.125,2.7,27.5,15.0,3.0,2.229166666666667,29.375,9.125,26.25,420.5,77.29193729596673
Rennes_5820,51.55555555555556,13.444444444444445,12.333333333333334,3.2222222222222223,7.0,5.888888888888889,2.511111111111111,27.77777777777778,15.11111111111111,2.888888888888889,2.425925925925926,28.22222222222222,9.666666666666666,26.88888888888889,438.6666666666667,78.3120112341622
Rennes_5849,51.6,12.9,12.3,3.3,6.9,5.8,2.2600000000000002,26.4,14.5,2.7,2.3833333333333337,28.5,10.0,26.7,446.5,78.48081011074598
Rennes_5862,52.0,12.545454545454545,12.090909090909092,3.272727272727273,6.818181818181818,6.0,2.3272727272727276,27.272727272727273,15.454545454545455,2.6363636363636362,2.257575757575758,27.272727272727273,10.363636363636363,26.727272727272727,452.1818181818182,78.70982737340545
Rennes_5875,51.75,12.25,11.5,3.0833333333333335,6.583333333333333,5.833333333333333,2.3000000000000003,27.333333333333332,15.75,2.6666666666666665,2.152777777777778,26.833333333333332,9.916666666666666,26.666666666666668,450.6666666666667,78.65067509228832
Rennes_5883,53.07692307692308,12.076923076923077,11.461538461538462,3.1538461538461537,6.538461538461538,5.923076923076923,2.123076923076923,27.53846153846154,15.692307692307692,2.4615384615384617,2.371794871794872,26.076923076923077,9.538461538461538,26.846153846153847,464.9230769230769,78.98523854672769
Rennes_5906,52.285714285714285,11.928571428571429,11.357142857142858,3.4285714285714284,6.428571428571429,5.642857142857143,2.185714285714286,28.428571428571427,15.857142857142858,2.642857142857143,2.273809523809524,26.142857142857142,9.785714285714286,25.785714285714285,457.7142857142857,78.55772150767571
Rennes_5913,51.6,12.2,11.466666666666667,3.466666666666667,6.466666666666667,5.4,2.3733333333333335,29.2,16.333333333333332,2.8,2.2555555555555555,27.0,10.333333333333334,25.133333333333333,447.6,78.12054007383065
Rennes_5933,51.1875,12.375,11.375,3.5625,6.375,5.1875,2.2875,29.375,16.375,2.75,2.1145833333333335,27.1875,10.5,24.875,447.375,77.98800631921624
Rennes_5948,51.705882352941174,12.352941176470589,11.235294117647058,3.5294117647058822,6.176470588235294,5.235294117647059,2.3294117647058825,29.294117647058822,16.352941176470587,2.823529411764706,2.166666666666667,27.88235294117647,10.117647058823529,25.0,454.2352941176471,78.22400594749763
Rennes_5955,52.22222222222222,12.333333333333334,11.222222222222221,3.5,6.055555555555555,5.444444444444445,2.2555555555555555,30.666666666666668,17.38888888888889,2.9444444444444446,2.2685185185185186,27.666666666666668,9.833333333333334,25.0,458.6111111111111,78.1560056170811
Rennes_5975,52.473684210526315,11.947368421052632,11.526315789473685,3.736842105263158,6.052631578947368,5.578947368421052,2.294736842105263,30.473684210526315,17.210526315789473,2.9473684210526314,2.3070175438596494,27.105263157894736,10.157894736842104,25.0,460.36842105263156,78.35832111091894
