,possession,fouls,shots,shotsongoal,offtarget,cornerkicks,yellowcards,headtheball,headsuccess,saves,blocked,tackles,dribbles,throwins,pass,passsuccess
FSVMainz_5388,36.0,12.0,8.0,2.0,5.0,3.0,3.0,43.0,21.0,9.0,1.0,13.0,7.0,26.0,373.0,76.0
FSVMainz_5409,42.0,13.5,12.0,3.0,5.5,3.0,3.0,46.5,22.5,9.0,3.5,21.5,5.5,27.0,377.5,75.0
FSVMainz_5422,44.0,15.666666666666666,10.0,2.3333333333333335,4.666666666666667,2.0,3.0,57.333333333333336,25.0,8.0,3.0,26.666666666666668,7.666666666666667,25.333333333333332,380.6666666666667,72.66666666666667
FSVMainz_5443,47.5,14.75,13.0,4.25,5.0,2.75,2.5,57.5,27.0,7.25,3.75,26.75,10.5,22.75,415.25,74.75
FSVMainz_5451,49.6,15.4,13.4,4.2,5.2,3.4,2.0,63.6,31.6,7.0,4.0,26.2,10.2,25.6,423.2,73.6
FSVMainz_5460,49.0,15.0,13.0,3.6666666666666665,5.666666666666667,3.3333333333333335,2.3333333333333335,62.166666666666664,31.833333333333332,6.0,3.6666666666666665,25.5,10.0,24.166666666666668,417.0,73.83333333333333
FSVMainz_5509,48.57142857142857,15.0,13.571428571428571,4.142857142857143,5.714285714285714,3.4285714285714284,2.142857142857143,60.57142857142857,30.142857142857142,5.714285714285714,3.7142857142857144,24.571428571428573,10.0,24.142857142857142,419.0,73.85714285714286
FSVMainz_5519,48.25,14.75,12.625,4.0,5.25,3.375,2.0,60.5,30.0,5.75,3.375,24.375,10.375,24.125,418.125,73.625
FSVMainz_5534,48.0,14.444444444444445,13.333333333333334,4.0,5.666666666666667,4.0,1.7777777777777777,63.44444444444444,31.333333333333332,5.444444444444445,3.6666666666666665,25.444444444444443,10.333333333333334,23.666666666666668,418.0,73.11111111111111
FSVMainz_5548,47.2,14.3,13.2,4.3,5.3,3.8,1.777777777777778,63.5,31.5,5.1,3.6,26.4,10.5,24.3,408.0,72.4
FSVMainz_5569,47.45454545454545,14.454545454545455,13.363636363636363,4.181818181818182,5.454545454545454,3.6363636363636362,1.797979797979798,65.81818181818181,32.27272727272727,5.090909090909091,3.727272727272727,25.727272727272727,10.181818181818182,24.90909090909091,408.3636363636364,72.18181818181819
FSVMainz_5583,47.166666666666664,14.0,13.25,4.25,5.166666666666667,3.75,1.7314814814814816,67.0,32.833333333333336,5.333333333333333,3.75,26.416666666666668,10.333333333333334,24.333333333333332,399.5,71.5
FSVMainz_5604,47.15384615384615,14.384615384615385,12.76923076923077,4.076923076923077,5.076923076923077,3.6153846153846154,1.6752136752136753,66.6923076923077,32.38461538461539,5.153846153846154,3.5384615384615383,25.846153846153847,10.846153846153847,24.692307692307693,399.0,71.3076923076923
FSVMainz_5618,46.0,14.142857142857142,12.357142857142858,4.142857142857143,4.857142857142857,3.5714285714285716,1.6752136752136753,65.0,31.571428571428573,5.142857142857143,3.2857142857142856,26.5,10.714285714285714,23.785714285714285,390.7857142857143,71.0
