,possession,fouls,shots,shotsongoal,offtarget,cornerkicks,yellowcards,headtheball,headsuccess,saves,blocked,tackles,dribbles,throwins,pass,passsuccess
Liverpool_6067,51.0,17.0,14.0,7.0,7.0,4.0,3.0,38.0,15.0,2.0,6.0,31.0,11.0,22.0,481.0,79.0
Liverpool_6073,62.5,11.0,17.0,5.5,11.5,8.0,2.0,30.0,12.5,1.0,7.0,28.5,9.5,22.0,666.5,84.5
Liverpool_6080,58.666666666666664,13.0,15.666666666666666,4.666666666666667,9.0,7.0,3.0,26.333333333333332,10.0,1.6666666666666667,6.666666666666667,28.666666666666668,7.0,24.0,588.0,81.0
Liverpool_6100,55.75,13.0,15.0,4.75,7.25,6.25,2.5,26.25,10.75,2.0,6.5,31.5,8.5,24.0,565.75,81.75
Liverpool_6115,56.4,12.2,15.6,5.0,6.4,7.0,2.4,27.2,11.6,2.0,7.0,30.4,10.4,22.6,572.0,82.0
Liverpool_6143,55.166666666666664,11.0,15.833333333333334,5.833333333333333,6.166666666666667,6.333333333333333,2.3333333333333335,30.5,12.333333333333334,2.3333333333333335,6.166666666666667,31.166666666666668,10.166666666666666,22.833333333333332,563.5,81.0
Liverpool_6164,56.57142857142857,11.0,15.714285714285714,5.285714285714286,6.428571428571429,6.571428571428571,2.142857142857143,32.142857142857146,13.142857142857142,2.0,6.0,32.0,10.714285714285714,24.571428571428573,577.7142857142857,81.0
Liverpool_6179,57.0,11.75,15.0,5.0,6.25,6.875,2.125,31.25,12.875,2.25,5.5,32.0,10.75,24.125,575.875,81.375
Liverpool_6189,57.666666666666664,12.0,15.11111111111111,4.888888888888889,6.0,6.333333333333333,1.8888888888888888,30.555555555555557,12.88888888888889,2.3333333333333335,5.666666666666667,32.0,10.666666666666666,23.333333333333332,587.5555555555555,82.11111111111111
Liverpool_6194,58.7,11.7,14.8,4.8,5.9,6.3,1.8,32.4,13.5,2.2,5.3,31.6,10.2,24.4,589.2,82.1
Liverpool_6207,59.90909090909091,11.545454545454545,15.363636363636363,5.636363636363637,5.636363636363637,6.181818181818182,1.9090909090909092,31.363636363636363,13.454545454545455,2.272727272727273,5.090909090909091,30.09090909090909,10.454545454545455,24.454545454545453,598.8181818181819,82.54545454545455
Liverpool_6220,58.666666666666664,11.666666666666666,15.166666666666666,5.5,5.333333333333333,6.25,2.0,32.583333333333336,14.333333333333334,2.25,5.25,30.75,9.916666666666666,24.0,582.5833333333334,81.5
Liverpool_6240,59.69230769230769,11.692307692307692,15.692307692307692,5.461538461538462,5.384615384615385,6.923076923076923,1.9230769230769231,31.846153846153847,13.923076923076923,2.230769230769231,5.6923076923076925,29.53846153846154,9.76923076923077,25.076923076923077,586.8461538461538,81.53846153846153
Liverpool_6263,60.357142857142854,11.214285714285714,15.785714285714286,5.571428571428571,5.357142857142857,7.285714285714286,1.9230769230769231,34.0,14.714285714285714,2.357142857142857,5.642857142857143,29.5,10.214285714285714,25.071428571428573,589.2857142857143,81.78571428571429
Liverpool_6283,59.0,10.933333333333334,15.6,5.466666666666667,5.333333333333333,7.333333333333333,1.994871794871795,33.46666666666667,14.866666666666667,2.3333333333333335,5.533333333333333,30.8,10.266666666666667,24.533333333333335,575.5333333333333,81.53333333333333
Liverpool_6303,58.8125,10.9375,15.5625,5.375,5.375,7.375,1.9951923076923077,33.1875,15.0,2.375,5.4375,30.9375,9.9375,24.9375,570.125,81.3125
Liverpool_6311,59.11764705882353,10.823529411764707,15.529411764705882,5.176470588235294,5.588235294117647,7.176470588235294,1.936651583710407,33.88235294117647,15.470588235294118,2.3529411764705883,5.352941176470588,30.88235294117647,10.294117647058824,25.058823529411764,569.8235294117648,81.3529411764706
Liverpool_6326,59.166666666666664,10.722222222222221,15.38888888888889,5.333333333333333,5.388888888888889,7.055555555555555,1.8846153846153844,34.611111111111114,16.11111111111111,2.3333333333333335,5.166666666666667,30.555555555555557,10.61111111111111,25.38888888888889,567.8888888888889,81.27777777777777
Liverpool_6339,59.578947368421055,10.68421052631579,16.105263157894736,5.631578947368421,5.842105263157895,7.0,1.7854251012145748,34.21052631578947,16.05263157894737,2.3684210526315788,4.947368421052632,30.157894736842106,10.578947368421053,24.94736842105263,569.3157894736842,81.57894736842105
