,possession,fouls,shots,shotsongoal,offtarget,cornerkicks,yellowcards,headtheball,headsuccess,saves,blocked,tackles,dribbles,throwins,pass,passsuccess
Reims_5376,40.0,17.0,9.0,3.0,3.0,3.0,1.0,33.0,11.0,6.0,3.0,26.0,8.0,23.0,335.0,73.0
Reims_5386,37.0,16.5,8.5,2.0,3.5,4.5,1.5,35.0,13.5,4.5,3.0,21.5,6.0,23.0,305.5,72.0
Reims_5408,43.333333333333336,16.0,9.666666666666666,1.6666666666666667,4.0,4.666666666666667,2.0,33.0,15.666666666666666,4.666666666666667,4.0,21.0,6.333333333333333,23.0,364.6666666666667,74.33333333333333
Reims_5423,46.5,15.75,11.75,4.0,4.0,5.75,2.0,29.25,14.0,4.0,3.75,18.0,6.5,23.5,382.75,77.0
Reims_5443,48.0,15.4,11.4,4.0,4.0,5.8,1.6,28.4,13.0,3.6,3.4,17.8,6.2,25.0,408.0,77.4
Reims_5451,50.5,15.333333333333334,11.833333333333334,4.166666666666667,4.333333333333333,6.0,1.6666666666666667,26.333333333333332,12.166666666666666,3.3333333333333335,3.3333333333333335,19.833333333333332,6.166666666666667,24.666666666666668,419.6666666666667,78.66666666666667
Reims_5457,51.285714285714285,14.571428571428571,12.142857142857142,4.285714285714286,4.428571428571429,5.857142857142857,1.8571428571428572,26.285714285714285,12.428571428571429,3.2857142857142856,3.4285714285714284,20.142857142857142,6.714285714285714,25.285714285714285,426.7142857142857,79.0
Reims_5485,51.875,14.5,13.75,4.625,5.375,6.25,2.125,26.625,12.625,3.375,3.75,20.875,6.75,26.25,426.25,78.875
Reims_5500,52.44444444444444,14.777777777777779,13.555555555555555,4.444444444444445,5.555555555555555,6.0,2.111111111111111,30.333333333333332,13.88888888888889,3.7777777777777777,3.5555555555555554,20.555555555555557,6.666666666666667,26.88888888888889,421.0,79.0
Reims_5513,52.5,14.5,13.2,4.4,5.4,6.1,2.0,30.3,14.1,3.5,3.4,21.3,6.6,26.0,425.1,78.8
Reims_5528,53.0,14.454545454545455,13.181818181818182,4.2727272727272725,5.454545454545454,6.181818181818182,1.9090909090909092,30.90909090909091,14.181818181818182,3.727272727272727,3.4545454545454546,21.90909090909091,6.545454545454546,26.454545454545453,428.45454545454544,79.0909090909091
Reims_5541,53.083333333333336,14.083333333333334,13.916666666666666,4.666666666666667,5.833333333333333,6.333333333333333,2.0833333333333335,31.333333333333332,14.75,3.6666666666666665,3.4166666666666665,22.083333333333332,6.333333333333333,26.0,427.6666666666667,79.08333333333333
Reims_5556,52.46153846153846,13.923076923076923,14.076923076923077,4.538461538461538,6.153846153846154,6.230769230769231,2.1538461538461537,31.307692307692307,14.923076923076923,3.5384615384615383,3.3846153846153846,22.46153846153846,6.230769230769231,25.923076923076923,422.15384615384613,78.46153846153847
Reims_5577,52.857142857142854,14.142857142857142,14.285714285714286,4.428571428571429,6.357142857142857,6.285714285714286,2.2142857142857144,31.285714285714285,15.142857142857142,3.5714285714285716,3.5,22.785714285714285,6.0,26.285714285714285,420.07142857142856,78.14285714285714
Reims_5591,52.6,14.266666666666667,14.533333333333333,4.533333333333333,6.466666666666667,6.133333333333334,2.1333333333333333,30.2,14.533333333333333,3.7333333333333334,3.466666666666667,23.066666666666666,6.066666666666666,25.733333333333334,418.2,78.53333333333333
Reims_5611,51.875,14.375,14.375,4.3125,6.6875,5.8125,2.125,30.1875,14.625,3.6875,3.3125,22.75,5.9375,25.75,414.625,78.5625
