,possession,fouls,shots,shotsongoal,offtarget,cornerkicks,yellowcards,headtheball,headsuccess,saves,blocked,tackles,dribbles,throwins,pass,passsuccess
Bastia_5377,43.0,11.0,4.0,0.0,2.0,4.0,2.0,41.0,20.0,2.0,2.0,22.0,5.0,32.0,301.0,68.0
Bastia_5387,52.0,14.0,5.0,1.5,2.5,3.5,1.5,39.0,22.0,3.5,1.0,22.5,6.0,34.0,387.5,73.0
Bastia_5408,51.333333333333336,13.333333333333334,6.333333333333333,2.6666666666666665,2.3333333333333335,3.6666666666666665,2.0,36.666666666666664,18.0,4.0,1.3333333333333333,22.0,5.666666666666667,33.666666666666664,367.0,72.0
Bastia_5422,50.5,15.25,7.25,3.25,2.75,3.25,2.0,39.25,19.75,3.25,1.25,24.0,7.0,30.25,352.25,69.5
Bastia_5436,48.6,16.0,7.6,3.0,2.8,3.4,2.4,39.8,19.6,2.8,1.8,26.4,6.4,30.2,338.8,69.0
Bastia_5447,49.833333333333336,16.333333333333332,8.0,3.0,3.5,4.5,2.6666666666666665,40.0,19.833333333333332,2.6666666666666665,1.8,25.666666666666668,6.5,30.5,337.3333333333333,69.16666666666667
Bastia_5457,50.42857142857143,16.428571428571427,9.142857142857142,3.4285714285714284,3.857142857142857,4.714285714285714,2.7142857142857144,37.857142857142854,19.0,2.4285714285714284,2.1142857142857143,26.0,6.285714285714286,29.428571428571427,351.0,70.57142857142857
Bastia_5485,48.875,17.0,8.75,3.5,3.5,4.375,2.75,39.125,18.75,2.375,1.975,27.875,6.0,27.75,347.25,70.5
Bastia_5499,48.55555555555556,16.555555555555557,9.0,3.5555555555555554,3.5555555555555554,4.444444444444445,2.7777777777777777,40.0,19.333333333333332,2.5555555555555554,2.088888888888889,27.0,6.0,27.88888888888889,343.8888888888889,70.11111111111111
Bastia_5513,49.9,16.1,9.5,4.0,3.6,4.2,2.6,39.2,18.5,2.8,2.08,26.2,6.4,28.2,359.0,71.6
Bastia_5527,49.63636363636363,15.636363636363637,9.272727272727273,4.090909090909091,3.3636363636363638,4.181818181818182,2.3636363636363638,38.54545454545455,18.09090909090909,2.727272727272727,1.981818181818182,28.0,6.454545454545454,27.818181818181817,360.8181818181818,71.36363636363636
Bastia_5541,50.166666666666664,15.75,9.666666666666666,4.333333333333333,3.3333333333333335,4.666666666666667,2.4166666666666665,38.333333333333336,18.5,2.5,2.15,27.083333333333332,6.75,27.666666666666668,358.5,71.83333333333333
Bastia_5555,50.0,16.0,10.076923076923077,4.384615384615385,3.6923076923076925,4.538461538461538,2.3076923076923075,38.07692307692308,18.46153846153846,2.6153846153846154,2.1384615384615384,26.53846153846154,6.923076923076923,27.0,360.2307692307692,72.15384615384616
Bastia_5583,50.57142857142857,16.214285714285715,9.714285714285714,4.142857142857143,3.5714285714285716,4.5,2.4285714285714284,39.92857142857143,18.642857142857142,2.642857142857143,2.1285714285714286,26.642857142857142,6.857142857142857,28.357142857142858,363.7857142857143,72.0
Bastia_5597,50.666666666666664,16.066666666666666,9.666666666666666,4.2,3.6,4.333333333333333,2.533333333333333,40.4,19.266666666666666,2.533333333333333,2.1866666666666665,26.6,6.733333333333333,28.6,370.06666666666666,72.46666666666667
Bastia_5611,51.4375,15.6875,9.5625,4.125,3.625,4.5625,2.4375,40.8125,19.25,2.5625,2.1125,26.625,6.9375,28.6875,378.9375,72.9375
