,possession,fouls,shots,shotsongoal,offtarget,cornerkicks,yellowcards,headtheball,headsuccess,saves,blocked,tackles,dribbles,throwins,pass,passsuccess
Nice_5377,55.0,15.0,9.0,3.0,4.0,11.0,1.0,43.0,17.0,3.0,2.0,22.0,4.0,34.0,418.0,78.0
Nice_5387,56.5,14.0,9.5,2.5,4.5,7.5,1.0,38.0,19.5,2.0,2.5,25.0,6.5,28.5,416.5,78.0
Nice_5401,60.0,14.333333333333334,12.666666666666666,3.0,6.333333333333333,7.333333333333333,1.6666666666666667,35.666666666666664,19.0,1.3333333333333333,3.3333333333333335,26.333333333333332,6.666666666666667,32.0,438.6666666666667,79.0
Nice_5415,55.75,14.5,11.75,3.0,5.75,6.75,2.0,32.75,17.75,2.25,3.0,28.5,7.25,28.25,413.75,79.0
Nice_5436,54.8,12.4,11.2,3.0,5.4,6.6,2.0,29.8,15.6,2.2,2.8,26.6,6.4,26.4,374.4,78.4
Nice_5447,55.666666666666664,12.5,11.0,3.0,5.333333333333333,6.666666666666667,2.0,29.666666666666668,15.333333333333334,1.8333333333333333,2.6666666666666665,26.333333333333332,5.833333333333333,27.166666666666668,388.6666666666667,78.66666666666667
Nice_5458,55.42857142857143,12.428571428571429,10.142857142857142,3.0,4.571428571428571,6.714285714285714,1.8571428571428572,31.714285714285715,16.285714285714285,1.8571428571428572,2.5714285714285716,27.714285714285715,6.0,28.142857142857142,390.0,78.28571428571429
Nice_5485,55.125,12.625,11.375,3.75,4.75,6.875,1.75,30.75,16.375,1.625,2.875,28.125,6.0,26.625,409.0,78.875
Nice_5498,53.888888888888886,12.666666666666666,11.222222222222221,3.6666666666666665,4.777777777777778,6.555555555555555,2.111111111111111,30.555555555555557,16.555555555555557,1.6666666666666667,2.7777777777777777,28.555555555555557,5.777777777777778,25.666666666666668,390.3333333333333,77.11111111111111
Nice_5514,53.7,12.5,12.0,4.0,4.6,6.4,2.1,32.0,17.3,1.7,3.4,30.2,6.5,25.5,393.4,77.2
Nice_5526,53.72727272727273,12.818181818181818,11.818181818181818,3.909090909090909,4.818181818181818,6.454545454545454,2.3636363636363638,32.0,17.0,1.6363636363636365,3.1818181818181817,30.545454545454547,7.2727272727272725,25.181818181818183,394.8181818181818,77.54545454545455
Nice_5547,54.25,12.916666666666666,11.833333333333334,3.75,5.166666666666667,6.25,2.3333333333333335,32.0,17.166666666666668,1.75,3.0,30.25,8.166666666666666,25.083333333333332,405.25,78.08333333333333
Nice_5569,53.92307692307692,13.615384615384615,11.692307692307692,3.6923076923076925,5.230769230769231,6.230769230769231,2.5384615384615383,34.15384615384615,17.615384615384617,1.7692307692307692,2.8461538461538463,30.692307692307693,8.076923076923077,25.46153846153846,399.15384615384613,77.0
Nice_5583,53.642857142857146,13.285714285714286,12.071428571428571,3.7142857142857144,5.571428571428571,6.0,2.4285714285714284,33.785714285714285,17.214285714285715,2.0,2.857142857142857,30.285714285714285,8.285714285714286,25.285714285714285,395.2142857142857,76.78571428571429
Nice_5597,53.666666666666664,13.066666666666666,12.066666666666666,3.533333333333333,5.733333333333333,5.933333333333334,2.3333333333333335,35.0,17.2,2.1333333333333333,3.1333333333333333,30.866666666666667,8.466666666666667,25.0,395.93333333333334,76.66666666666667
Nice_5611,53.1875,13.1875,12.4375,3.6875,5.6875,6.0,2.25,36.0,18.0,2.1875,3.1875,30.4375,8.375,25.0,393.5625,76.5625
