,possession,fouls,shots,shotsongoal,offtarget,cornerkicks,yellowcards,headtheball,headsuccess,saves,blocked,tackles,dribbles,throwins,pass,passsuccess
WerderBremen_6079,36.0,8.0,4.0,2.0,2.0,1.0,1.0,23.0,9.0,8.0,1.0,21.0,2.0,13.0,311.0,77.0
WerderBremen_6101,37.0,13.5,6.5,3.5,2.5,2.5,2.0,22.0,9.5,5.5,1.0,24.0,5.5,16.5,342.0,77.5
WerderBremen_6115,44.666666666666664,16.0,9.0,4.666666666666667,2.6666666666666665,5.0,1.6666666666666667,25.0,11.333333333333334,3.6666666666666665,2.0,17.666666666666668,6.333333333333333,22.666666666666668,357.3333333333333,76.0
WerderBremen_6137,43.5,14.5,8.5,4.25,2.25,5.0,2.0,29.5,12.5,3.5,2.25,20.5,8.0,21.25,362.25,73.75
WerderBremen_6151,44.2,14.4,8.4,4.4,2.4,5.2,2.2,31.2,13.0,3.4,1.8,21.2,7.6,20.2,381.4,75.0
WerderBremen_6171,45.0,14.0,9.0,4.333333333333333,3.1666666666666665,4.833333333333333,2.3333333333333335,34.333333333333336,16.333333333333332,3.6666666666666665,1.6666666666666667,21.666666666666668,8.166666666666666,19.833333333333332,381.0,73.5
WerderBremen_6185,44.42857142857143,14.0,9.571428571428571,4.571428571428571,3.2857142857142856,4.285714285714286,2.4285714285714284,33.142857142857146,16.285714285714285,3.7142857142857144,1.8571428571428572,21.857142857142858,8.0,20.285714285714285,378.0,74.0
WerderBremen_6196,43.75,14.625,9.75,4.375,3.5,4.875,2.375,32.125,15.625,3.5,1.875,23.125,7.5,19.75,382.0,74.625
WerderBremen_6241,45.55555555555556,14.333333333333334,10.88888888888889,4.444444444444445,4.222222222222222,4.777777777777778,2.3333333333333335,33.666666666666664,15.444444444444445,3.5555555555555554,2.2222222222222223,22.77777777777778,7.777777777777778,19.555555555555557,397.1111111111111,75.0
WerderBremen_6254,44.7,13.9,10.4,4.2,4.1,4.9,2.5,34.8,16.0,3.7,2.1,25.1,8.0,19.3,386.4,74.1
WerderBremen_6260,43.18181818181818,14.0,10.090909090909092,4.090909090909091,4.090909090909091,4.545454545454546,2.5454545454545454,35.27272727272727,16.272727272727273,3.8181818181818183,1.9090909090909092,25.363636363636363,8.0,19.181818181818183,375.6363636363636,73.36363636363636
WerderBremen_6274,43.5,13.833333333333334,10.166666666666666,4.0,4.083333333333333,4.416666666666667,2.5,34.833333333333336,16.583333333333332,4.0,2.0833333333333335,26.333333333333332,7.666666666666667,19.25,388.8333333333333,74.25
WerderBremen_6296,42.69230769230769,13.846153846153847,10.23076923076923,4.230769230769231,4.0,4.461538461538462,2.3846153846153846,34.84615384615385,16.307692307692307,3.8461538461538463,2.0,26.384615384615383,7.076923076923077,18.76923076923077,382.38461538461536,74.07692307692308
WerderBremen_6302,42.357142857142854,13.428571428571429,10.071428571428571,4.214285714285714,3.7857142857142856,4.214285714285714,2.357142857142857,35.642857142857146,17.142857142857142,3.9285714285714284,2.0714285714285716,26.5,7.071428571428571,19.285714285714285,379.7142857142857,73.64285714285714
WerderBremen_6317,43.0,13.266666666666667,10.0,4.266666666666667,3.8,4.066666666666666,2.3333333333333335,36.8,17.866666666666667,3.8666666666666667,1.9333333333333333,25.733333333333334,6.8,19.066666666666666,382.6666666666667,73.6
WerderBremen_6330,44.3125,13.0625,10.0625,4.25,3.9375,3.875,2.3125,37.4375,18.375,3.9375,1.875,25.1875,6.9375,19.875,394.5,74.1875
WerderBremen_6345,43.88235294117647,13.294117647058824,10.117647058823529,4.294117647058823,4.0,3.823529411764706,2.3529411764705883,37.294117647058826,18.529411764705884,4.117647058823529,1.8235294117647058,25.0,6.882352941176471,19.764705882352942,391.52941176470586,74.0
