,possession,fouls,shots,shotsongoal,offtarget,cornerkicks,yellowcards,headtheball,headsuccess,saves,blocked,tackles,dribbles,throwins,pass,passsuccess
AthleticBilbao_5717,53.0,13.0,9.0,1.0,5.0,4.0,2.0,47.0,18.0,6.0,3.0,30.0,5.0,11.0,472.0,75.42372881355931
AthleticBilbao_5738,53.5,9.5,10.0,1.5,6.0,4.0,3.0,51.0,23.5,5.0,2.5,28.5,5.5,20.0,439.5,73.33840003331528
AthleticBilbao_5745,53.333333333333336,12.666666666666666,10.0,1.6666666666666667,5.666666666666667,3.3333333333333335,3.3333333333333335,51.333333333333336,26.333333333333332,4.666666666666667,2.6666666666666665,24.666666666666668,4.0,26.0,425.0,72.22560002221019
AthleticBilbao_5766,51.75,14.0,9.25,1.75,5.25,4.0,3.0,48.5,25.75,3.75,2.25,26.25,4.0,25.25,409.0,71.3437152521147
AthleticBilbao_5780,51.0,13.8,12.0,3.2,5.6,5.0,3.2,46.2,25.0,3.4,3.2,29.2,5.4,25.4,401.6,72.2362625242724
AthleticBilbao_5801,53.5,14.0,11.833333333333334,3.6666666666666665,5.166666666666667,5.333333333333333,3.1666666666666665,44.833333333333336,24.166666666666668,3.0,3.0,28.666666666666668,6.333333333333333,27.166666666666668,416.5,72.85812101055286
AthleticBilbao_5808,50.57142857142857,14.0,11.571428571428571,3.7142857142857144,5.142857142857143,4.857142857142857,2.7142857142857144,44.142857142857146,24.0,3.0,2.7142857142857144,29.857142857142858,6.0,25.428571428571427,393.42857142857144,71.30696086618818
AthleticBilbao_5822,50.875,13.5,11.375,3.875,4.875,5.0,2.5,43.25,23.375,2.875,2.625,31.625,5.625,25.375,407.5,71.76859075791465
AthleticBilbao_5839,49.111111111111114,13.222222222222221,11.555555555555555,4.0,5.0,4.777777777777778,2.6666666666666665,41.55555555555556,23.333333333333332,2.888888888888889,2.5555555555555554,32.77777777777778,5.666666666666667,24.555555555555557,396.3333333333333,71.2499670291127
AthleticBilbao_5849,49.3,13.2,11.5,3.9,5.1,5.1,2.7,39.8,22.4,2.8,2.5,32.2,5.6,23.8,402.0,71.92497032620142
AthleticBilbao_5857,46.90909090909091,12.636363636363637,11.272727272727273,3.8181818181818183,4.909090909090909,4.818181818181818,2.6363636363636362,37.63636363636363,21.363636363636363,2.727272727272727,2.5454545454545454,31.454545454545453,5.545454545454546,22.90909090909091,386.09090909090907,70.93179120563765
AthleticBilbao_5870,46.5,13.083333333333334,11.416666666666666,3.75,5.0,4.833333333333333,2.8333333333333335,37.166666666666664,21.333333333333332,2.75,2.6666666666666665,31.5,5.583333333333333,23.333333333333332,381.0833333333333,70.43747527183451
AthleticBilbao_5884,46.0,12.692307692307692,11.307692307692308,3.6923076923076925,5.153846153846154,4.615384615384615,2.769230769230769,36.46153846153846,20.46153846153846,2.923076923076923,2.5384615384615383,31.615384615384617,5.6923076923076925,22.923076923076923,381.2307692307692,70.94228486630878
AthleticBilbao_5899,46.214285714285715,12.714285714285714,11.428571428571429,3.7142857142857144,5.428571428571429,4.785714285714286,2.5714285714285716,36.285714285714285,20.071428571428573,2.9285714285714284,2.642857142857143,31.857142857142858,5.928571428571429,22.642857142857142,389.2857142857143,71.5892645187153
AthleticBilbao_5906,46.733333333333334,12.8,11.333333333333334,3.8666666666666667,5.333333333333333,4.466666666666667,2.6,36.2,20.266666666666666,2.8,2.466666666666667,32.06666666666667,5.866666666666666,23.133333333333333,396.6666666666667,71.94998021746761
AthleticBilbao_5920,47.8125,12.8125,11.5,3.875,5.3125,4.3125,2.625,36.25,20.375,2.9375,2.625,31.5,5.75,23.25,402.75,72.26560645387589
AthleticBilbao_5948,47.88235294117647,12.882352941176471,11.176470588235293,3.823529411764706,5.176470588235294,4.176470588235294,2.764705882352941,36.88235294117647,20.823529411764707,3.176470588235294,2.4705882352941178,31.235294117647058,5.764705882352941,23.235294117647058,403.94117647058823,72.19115901541261
AthleticBilbao_5955,48.72222222222222,12.61111111111111,11.61111111111111,4.055555555555555,5.388888888888889,4.444444444444445,2.6666666666666665,36.5,20.61111111111111,3.2222222222222223,2.4444444444444446,30.666666666666668,5.833333333333333,23.72222222222222,409.55555555555554,72.56942795900079
AthleticBilbao_5969,48.21052631578947,12.894736842105264,11.421052631578947,4.0,5.315789473684211,4.315789473684211,2.5789473684210527,35.63157894736842,20.05263157894737,3.1578947368421053,2.3684210526315788,30.57894736842105,5.947368421052632,23.57894736842105,409.4736842105263,72.69735280326391
