,BallPossession,ShotsonGoal,ShotsoffGoal,BlockedShots,FreeKicks,CornerKicks,Offsides,Throw-in,GoalkeeperSaves,Fouls
5345,48,0,1,n,8,2,5,14,5,9
5451,46,3,2,n,10,2,2,17,3,9
5461,38,4,2,n,9,1,0,15,0,11
5510,40,3,0,0,n,1,1,20,3,12
5527,44,2,3,2,n,1,0,11,1,3
5541,49,1,7,0,n,3,0,15,2,12
5555,48,4,2,2,n,4,1,12,0,13
5577,51,0,6,0,n,2,3,14,0,6
5591,58,2,3,1,n,2,1,9,3,14
5604,44,1,1,1,n,0,1,16,0,6
5618,37,2,2,0,n,1,2,16,3,0
