,possession,fouls,shots,shotsongoal,offtarget,cornerkicks,yellowcards,headtheball,headsuccess,saves,blocked,tackles,dribbles,throwins,pass,passsuccess
Guingamp_6065,31.0,15.0,9.0,6.0,3.0,2.0,3.0,36.0,19.0,2.0,1.0,32.0,7.0,20.0,222.0,56.0
Guingamp_6080,34.5,12.5,11.5,6.0,4.5,2.5,2.0,36.0,20.5,2.5,1.5,26.5,8.5,21.5,278.5,67.5
Guingamp_6101,37.333333333333336,12.0,9.333333333333334,5.0,3.6666666666666665,2.0,2.3333333333333335,35.0,17.333333333333332,2.6666666666666665,1.0,28.333333333333332,6.666666666666667,21.666666666666668,293.6666666666667,69.33333333333333
Guingamp_6108,37.5,13.25,7.75,4.5,2.75,1.75,2.5,39.75,20.25,3.25,1.0,29.0,7.0,21.25,285.0,66.0
Guingamp_6114,37.0,13.0,7.4,3.8,3.2,1.8,2.6,39.4,19.4,3.0,1.2,29.8,7.4,22.8,290.0,66.6
Guingamp_6136,36.0,14.166666666666666,7.166666666666667,4.0,2.8333333333333335,2.3333333333333335,2.6666666666666665,36.833333333333336,17.5,3.3333333333333335,1.0,28.833333333333332,7.5,23.0,281.5,67.0
Guingamp_6150,39.0,14.571428571428571,8.142857142857142,4.285714285714286,3.142857142857143,2.4285714285714284,2.4285714285714284,37.0,16.857142857142858,3.4285714285714284,1.2857142857142858,27.857142857142858,7.714285714285714,23.0,318.0,69.28571428571429
Guingamp_6171,40.25,15.0,8.5,4.25,3.375,2.375,2.375,37.375,17.5,3.375,1.375,26.5,7.875,22.25,332.625,70.625
Guingamp_6186,42.55555555555556,14.88888888888889,9.666666666666666,4.666666666666667,4.111111111111111,2.5555555555555554,2.3333333333333335,37.77777777777778,17.555555555555557,3.111111111111111,1.2222222222222223,27.22222222222222,7.777777777777778,22.555555555555557,360.44444444444446,71.88888888888889
Guingamp_6196,44.1,14.5,9.6,4.6,3.9,2.5,2.2,36.7,17.2,3.1,1.4,28.1,7.9,22.5,375.0,73.0
Guingamp_6219,44.09090909090909,14.454545454545455,9.818181818181818,4.818181818181818,4.0,2.8181818181818183,2.272727272727273,35.36363636363637,16.727272727272727,3.0,1.2727272727272727,28.0,8.0,22.09090909090909,375.54545454545456,73.0909090909091
Guingamp_6234,44.25,15.0,10.083333333333334,4.75,4.166666666666667,3.1666666666666665,2.3333333333333335,34.916666666666664,16.333333333333332,2.8333333333333335,1.4166666666666667,28.25,7.5,21.75,381.1666666666667,73.91666666666667
Guingamp_6244,44.23076923076923,14.307692307692308,9.76923076923077,4.461538461538462,4.230769230769231,3.230769230769231,2.230769230769231,34.84615384615385,16.384615384615383,2.8461538461538463,1.3076923076923077,27.615384615384617,7.6923076923076925,22.153846153846153,384.3076923076923,74.3076923076923
Guingamp_6255,44.0,14.5,10.142857142857142,4.428571428571429,4.5,3.4285714285714284,2.357142857142857,34.642857142857146,16.5,2.9285714285714284,1.3571428571428572,27.642857142857142,7.714285714285714,21.857142857142858,381.0,74.42857142857143
Guingamp_6268,44.4,14.133333333333333,9.733333333333333,4.2,4.333333333333333,3.6666666666666665,2.2,35.0,16.466666666666665,2.8,1.3333333333333333,27.733333333333334,7.533333333333333,21.4,384.2,74.8
Guingamp_6282,44.75,13.625,9.8125,4.0,4.4375,3.625,2.125,35.8125,17.0,2.75,1.4375,27.8125,7.625,21.3125,387.75,74.9375
Guingamp_6304,44.05882352941177,13.529411764705882,10.0,4.0,4.411764705882353,3.6470588235294117,2.1176470588235294,35.588235294117645,16.88235294117647,2.764705882352941,1.588235294117647,27.705882352941178,7.588235294117647,21.294117647058822,384.05882352941177,74.82352941176471
Guingamp_6317,44.833333333333336,13.38888888888889,10.0,4.166666666666667,4.222222222222222,3.888888888888889,2.111111111111111,35.666666666666664,17.0,2.9444444444444446,1.6111111111111112,27.166666666666668,7.555555555555555,21.444444444444443,390.6111111111111,75.22222222222223
Guingamp_6339,44.73684210526316,13.210526315789474,9.894736842105264,4.052631578947368,4.2105263157894735,4.0,2.210526315789474,34.73684210526316,16.842105263157894,2.8421052631578947,1.631578947368421,26.63157894736842,7.421052631578948,21.736842105263158,387.05263157894734,75.36842105263158
