,possession,fouls,shots,shotsongoal,offtarget,cornerkicks,yellowcards,headtheball,headsuccess,saves,blocked,tackles,dribbles,throwins,pass,passsuccess
Nantes_6066,,11.0,1.0,1.0,,4.0,3.0,31.0,10.0,2.0,1.0,30.0,11.0,17.0,471.0,81.0
Nantes_6081,55.0,13.5,8.5,3.5,6.0,6.0,2.0,32.0,15.0,4.0,2.5,33.0,9.0,18.5,457.5,80.5
Nantes_6101,55.5,15.0,10.333333333333334,4.0,7.0,4.666666666666667,2.0,40.666666666666664,19.333333333333332,3.0,2.0,28.0,11.333333333333334,19.666666666666668,461.6666666666667,79.33333333333333
Nantes_6109,50.333333333333336,15.5,11.0,4.0,7.0,4.75,2.25,35.5,16.0,3.0,2.0,33.25,10.75,20.5,426.25,78.5
Nantes_6129,48.5,14.2,9.8,3.8,5.75,4.0,2.6,33.0,14.8,3.2,1.6,34.6,9.6,21.0,418.8,77.0
Nantes_6144,47.6,15.0,10.833333333333334,3.8333333333333335,6.4,4.0,2.6666666666666665,29.5,12.833333333333334,3.1666666666666665,1.8333333333333333,32.333333333333336,9.0,21.5,409.3333333333333,78.16666666666667
Nantes_6164,44.666666666666664,14.142857142857142,11.0,3.4285714285714284,6.833333333333333,4.142857142857143,2.4285714285714284,28.142857142857142,12.285714285714286,3.142857142857143,1.8571428571428572,32.57142857142857,8.428571428571429,21.571428571428573,395.14285714285717,78.0
Nantes_6178,43.857142857142854,14.625,10.5,3.125,6.571428571428571,3.75,2.375,27.75,12.0,3.25,1.75,30.25,7.875,22.375,391.75,78.0
Nantes_6191,44.0,14.0,10.333333333333334,3.111111111111111,6.5,3.4444444444444446,2.4444444444444446,29.444444444444443,12.222222222222221,3.111111111111111,1.6666666666666667,31.0,7.555555555555555,23.0,392.77777777777777,77.22222222222223
Nantes_6219,43.44444444444444,14.3,10.1,2.9,6.555555555555555,3.4,2.5,32.7,13.8,3.2,1.5,31.2,7.3,23.9,387.1,75.9
Nantes_6233,43.6,14.363636363636363,10.0,2.8181818181818183,6.4,3.272727272727273,2.3636363636363638,35.36363636363637,15.090909090909092,2.909090909090909,1.5454545454545454,31.545454545454547,7.636363636363637,24.818181818181817,386.54545454545456,75.0
Nantes_6265,45.45454545454545,13.916666666666666,10.166666666666666,2.75,6.545454545454546,3.5833333333333335,2.25,34.916666666666664,14.75,2.6666666666666665,1.5833333333333333,31.833333333333332,7.5,25.0,397.0,75.25
Nantes_6254,46.166666666666664,14.384615384615385,10.076923076923077,2.8461538461538463,6.166666666666667,3.923076923076923,2.3846153846153846,35.69230769230769,15.461538461538462,2.4615384615384617,1.6923076923076923,31.384615384615383,7.461538461538462,25.0,394.9230769230769,75.53846153846153
Nantes_6269,46.61538461538461,14.428571428571429,10.071428571428571,2.857142857142857,6.0,4.142857142857143,2.357142857142857,36.0,15.785714285714286,2.5,1.7857142857142858,31.214285714285715,7.714285714285714,24.785714285714285,397.92857142857144,75.78571428571429
Nantes_6275,46.714285714285715,14.6,10.066666666666666,2.8666666666666667,6.0,4.2,2.4,36.8,15.666666666666666,2.7333333333333334,1.7333333333333334,32.0,7.466666666666667,24.133333333333333,398.6666666666667,75.6
Nantes_6304,46.333333333333336,14.375,10.0625,2.875,6.0,4.0625,2.375,37.0,15.75,2.75,1.6875,32.125,7.9375,24.1875,394.5,75.0
Nantes_6317,46.5,14.117647058823529,10.411764705882353,3.176470588235294,6.0625,3.9411764705882355,2.2941176470588234,38.705882352941174,16.294117647058822,2.7058823529411766,1.6470588235294117,31.647058823529413,8.058823529411764,25.0,397.52941176470586,74.94117647058823
Nantes_6332,46.1764705882353,14.444444444444445,10.11111111111111,3.111111111111111,5.764705882352941,4.0,2.2777777777777777,39.0,16.666666666666668,2.7777777777777777,1.6666666666666667,32.166666666666664,8.11111111111111,25.27777777777778,392.27777777777777,74.5
Nantes_6345,46.388888888888886,14.368421052631579,10.052631578947368,3.0526315789473686,5.611111111111111,4.2631578947368425,2.3684210526315788,38.36842105263158,16.473684210526315,2.789473684210526,1.7894736842105263,32.05263157894737,7.842105263157895,25.42105263157895,392.3157894736842,74.84210526315789
