,possession,fouls,shots,shotsongoal,offtarget,cornerkicks,yellowcards,headtheball,headsuccess,saves,blocked,tackles,dribbles,throwins,pass,passsuccess
Lorient_6066,46.0,9.0,6.0,3.0,3.0,2.0,2.0,35.0,12.0,3.0,2.0,19.0,9.0,26.0,358.0,74.0
Lorient_6079,46.5,10.0,8.0,4.0,4.0,3.0,1.5,28.0,10.5,4.5,1.0,24.5,13.0,29.0,387.0,79.0
Lorient_6105,50.333333333333336,11.333333333333334,9.666666666666666,3.6666666666666665,4.333333333333333,4.333333333333333,2.0,26.0,9.666666666666666,4.0,2.3333333333333335,23.666666666666668,12.0,26.333333333333332,438.3333333333333,81.66666666666667
Lorient_6116,49.25,12.0,11.5,3.75,5.25,4.5,2.25,20.75,7.75,3.0,3.0,23.0,12.25,24.0,446.5,83.25
Lorient_6136,47.2,12.4,12.2,4.0,5.2,4.6,2.2,21.0,8.0,2.8,3.4,22.0,11.8,23.4,429.2,82.4
Lorient_6150,47.666666666666664,12.0,11.666666666666666,3.5,5.0,5.0,2.1666666666666665,19.666666666666668,8.166666666666666,3.0,3.5,21.5,10.333333333333334,22.166666666666668,436.8333333333333,82.5
Lorient_6171,47.57142857142857,12.857142857142858,11.428571428571429,3.857142857142857,4.571428571428571,4.714285714285714,2.142857142857143,21.428571428571427,9.142857142857142,3.0,3.2857142857142856,21.0,9.714285714285714,22.714285714285715,431.85714285714283,81.28571428571429
Lorient_6178,48.125,12.375,11.625,4.0,4.375,5.375,2.0,23.625,9.875,3.0,3.5,20.125,9.375,22.5,438.25,81.25
Lorient_6185,49.77777777777778,11.555555555555555,11.777777777777779,4.333333333333333,4.555555555555555,5.666666666666667,1.7777777777777777,22.666666666666668,9.777777777777779,2.888888888888889,3.4444444444444446,19.22222222222222,9.11111111111111,22.666666666666668,451.44444444444446,81.44444444444444
Lorient_6196,48.5,11.4,11.1,4.1,4.3,5.4,1.7,22.1,9.4,2.9,3.2,19.2,9.0,21.3,446.7,81.6
Lorient_6227,48.63636363636363,11.454545454545455,10.636363636363637,4.0,4.181818181818182,5.454545454545454,1.6363636363636365,22.363636363636363,9.727272727272727,2.909090909090909,2.909090909090909,20.09090909090909,9.0,22.0,446.45454545454544,81.45454545454545
Lorient_6240,48.333333333333336,11.916666666666666,10.75,4.083333333333333,4.166666666666667,5.25,1.5833333333333333,22.5,10.0,2.9166666666666665,2.9166666666666665,21.5,8.916666666666666,21.416666666666668,444.25,81.41666666666667
Lorient_6248,47.61538461538461,11.76923076923077,10.307692307692308,3.923076923076923,4.076923076923077,5.0,1.5833333333333333,22.076923076923077,9.76923076923077,2.769230769230769,2.6923076923076925,21.923076923076923,9.153846153846153,20.76923076923077,440.53846153846155,81.23076923076923
Lorient_6261,48.142857142857146,12.285714285714286,10.0,3.7857142857142856,3.9285714285714284,4.857142857142857,1.6845238095238095,22.357142857142858,10.0,3.142857142857143,2.642857142857143,22.5,9.571428571428571,21.642857142857142,442.92857142857144,80.78571428571429
Lorient_6282,48.733333333333334,11.933333333333334,9.8,3.8666666666666667,3.8,4.733333333333333,1.7055555555555555,23.866666666666667,10.8,3.2666666666666666,2.466666666666667,22.066666666666666,9.466666666666667,22.0,447.0,80.73333333333333
Lorient_6303,47.625,11.8125,10.0625,4.0,3.9375,4.6875,1.6614583333333333,23.5625,10.5,3.3125,2.4375,22.125,9.5625,21.875,435.5,80.25
Lorient_6310,48.411764705882355,11.529411764705882,10.235294117647058,3.9411764705882355,4.0588235294117645,4.882352941176471,1.6813725490196079,23.941176470588236,10.764705882352942,3.2941176470588234,2.411764705882353,22.470588235294116,9.588235294117647,21.470588235294116,442.05882352941177,80.6470588235294
Lorient_6324,47.833333333333336,11.444444444444445,9.88888888888889,3.7222222222222223,3.9444444444444446,4.944444444444445,1.699074074074074,24.72222222222222,11.222222222222221,3.4444444444444446,2.388888888888889,22.5,9.277777777777779,22.0,436.55555555555554,80.33333333333333
Lorient_6339,48.1578947368421,11.421052631578947,9.842105263157896,3.5789473684210527,3.9473684210526314,5.157894736842105,1.714912280701754,24.57894736842105,11.210526315789474,3.473684210526316,2.473684210526316,22.68421052631579,9.157894736842104,22.42105263157895,435.5263157894737,80.26315789473684
