,possession,fouls,shots,shotsongoal,offtarget,cornerkicks,yellowcards,headtheball,headsuccess,saves,blocked,tackles,dribbles,throwins,pass,passsuccess
Hannover96_5702,57.0,22.0,14.0,5.0,6.0,9.0,2.0,89.0,53.0,2.0,3.0,17.0,10.0,21.0,356.0,67.69662921348315
Hannover96_5716,54.5,17.5,8.0,4.5,5.0,7.0,2.0,49.5,27.5,2.5,3.0,10.0,5.5,14.5,210.5,72.30985306828003
Hannover96_5738,53.666666666666664,16.666666666666668,10.666666666666666,3.6666666666666665,5.0,6.666666666666667,2.6666666666666665,47.666666666666664,25.666666666666668,3.6666666666666665,5.0,13.0,5.666666666666667,18.0,301.6666666666667,75.34155493808201
Hannover96_5744,49.25,14.75,10.0,3.5,4.25,5.0,2.5,45.5,24.25,4.75,4.5,17.75,6.0,18.75,307.0,74.15322502709091
Hannover96_5766,47.6,15.2,9.6,3.6,3.8,4.6,2.4,45.8,25.4,4.8,4.0,19.2,6.0,19.0,313.8,73.22287327680469
Hannover96_5780,47.166666666666664,15.166666666666666,8.833333333333334,3.3333333333333335,3.1666666666666665,4.333333333333333,2.4,48.5,26.666666666666668,4.5,3.8333333333333335,18.666666666666668,6.833333333333333,19.0,334.0,72.85239439733725
Hannover96_5800,46.142857142857146,14.571428571428571,9.571428571428571,4.0,3.142857142857143,4.285714285714286,2.2,46.42857142857143,26.285714285714285,4.857142857142857,3.7142857142857144,20.285714285714285,7.428571428571429,18.428571428571427,341.0,73.4855659548978
Hannover96_5813,45.875,14.375,9.25,3.625,3.125,4.25,2.05,46.0,26.125,4.875,3.625,22.25,7.5,19.375,342.25,73.45229186295722
Hannover96_5821,46.77777777777778,14.88888888888889,10.333333333333334,3.4444444444444446,4.0,4.888888888888889,2.1555555555555554,44.77777777777778,25.77777777777778,4.777777777777778,3.888888888888889,21.88888888888889,7.777777777777778,19.77777777777778,356.1111111111111,74.1179544135161
Hannover96_5870,46.7,15.5,10.0,3.3,3.8,5.0,2.2399999999999998,45.2,26.1,4.6,3.8,23.4,7.9,20.2,354.1,73.3061589721645
Hannover96_5884,45.45454545454545,14.909090909090908,9.454545454545455,3.090909090909091,3.727272727272727,4.818181818181818,2.127272727272727,44.36363636363637,25.454545454545453,4.7272727272727275,3.4545454545454546,24.09090909090909,8.090909090909092,20.636363636363637,351.54545454545456,72.73287179287682
Hannover96_5898,45.333333333333336,14.583333333333334,9.666666666666666,3.5833333333333335,3.6666666666666665,4.5,2.1999999999999997,43.5,24.416666666666668,5.083333333333333,3.3333333333333335,24.583333333333332,8.083333333333334,20.666666666666668,353.6666666666667,72.75513247680375
Hannover96_5905,45.92307692307692,14.538461538461538,9.923076923076923,3.5384615384615383,4.0,4.461538461538462,2.1846153846153844,42.92307692307692,23.692307692307693,4.769230769230769,3.230769230769231,25.615384615384617,7.923076923076923,22.0,362.15384615384613,72.77396844012654
Hannover96_5919,45.142857142857146,14.928571428571429,9.785714285714286,3.5,3.9285714285714284,4.357142857142857,2.242857142857143,44.357142857142854,24.642857142857142,4.714285714285714,3.142857142857143,26.0,7.857142857142857,22.285714285714285,361.5,71.93297069440321
Hannover96_5939,44.6,15.333333333333334,9.733333333333333,3.6,3.933333333333333,4.333333333333333,2.36,43.86666666666667,24.333333333333332,4.8,3.1333333333333333,25.866666666666667,7.733333333333333,22.0,358.8666666666667,72.00410598144299
Hannover96_5954,45.875,15.1875,10.0,3.625,4.25,4.5,2.3375,45.625,25.25,4.5625,3.125,26.0,7.8125,22.8125,368.25,72.0038493576028
Hannover96_5975,45.411764705882355,15.058823529411764,10.588235294117647,3.7058823529411766,4.823529411764706,4.529411764705882,2.2588235294117647,44.88235294117647,24.705882352941178,4.764705882352941,3.0,26.764705882352942,7.823529411764706,22.529411764705884,366.0,71.94479939539087
