,possession,fouls,shots,shotsongoal,offtarget,cornerkicks,yellowcards,headtheball,headsuccess,saves,blocked,tackles,dribbles,throwins,pass,passsuccess
Sampdoria_5402,41.0,15.0,13.0,8.0,4.0,0.0,6.0,17.0,9.0,2.0,1.0,26.0,12.0,20.0,325.0,76.0
Sampdoria_5412,41.0,17.0,11.5,6.0,4.0,2.0,4.0,23.0,11.5,3.0,1.5,29.5,9.0,20.5,331.5,74.5
Sampdoria_5437,44.666666666666664,16.0,14.0,6.0,5.666666666666667,2.6666666666666665,2.6666666666666665,22.666666666666668,10.666666666666666,2.6666666666666665,2.3333333333333335,26.666666666666668,8.666666666666666,20.0,353.6666666666667,78.0
Sampdoria_5452,48.0,16.25,13.75,6.25,5.25,3.0,2.75,21.5,9.0,3.25,2.25,25.0,8.5,18.25,377.5,80.0
Sampdoria_5458,45.8,15.2,13.0,5.6,5.2,3.2,3.2,21.4,8.8,4.0,2.2,25.0,8.4,17.0,368.0,79.4
Sampdoria_5480,45.666666666666664,14.166666666666666,11.166666666666666,4.833333333333333,4.5,2.8333333333333335,3.0,21.666666666666668,9.833333333333334,4.166666666666667,1.8333333333333333,26.0,8.0,18.0,369.5,78.83333333333333
Sampdoria_5493,46.42857142857143,13.857142857142858,11.571428571428571,4.857142857142857,4.714285714285714,2.7142857142857144,2.7142857142857144,21.428571428571427,10.285714285714286,3.7142857142857144,2.0,25.571428571428573,8.285714285714286,16.714285714285715,387.42857142857144,79.42857142857143
Sampdoria_5507,47.875,14.625,11.75,4.5,5.0,3.25,2.625,20.0,9.75,3.75,2.25,25.375,8.25,16.875,405.625,80.5
Sampdoria_5521,49.888888888888886,14.555555555555555,11.88888888888889,4.333333333333333,5.111111111111111,4.111111111111111,2.6666666666666665,19.333333333333332,9.222222222222221,3.5555555555555554,2.4444444444444446,24.88888888888889,8.555555555555555,16.77777777777778,429.1111111111111,81.22222222222223
Sampdoria_5535,50.3,15.0,12.8,4.6,5.5,4.5,2.8,20.4,10.6,3.4,2.7,23.5,9.0,16.9,426.6,81.1
Sampdoria_5550,49.27272727272727,15.181818181818182,12.363636363636363,4.363636363636363,5.2727272727272725,4.363636363636363,2.8181818181818183,20.272727272727273,10.818181818181818,3.909090909090909,2.727272727272727,24.0,9.545454545454545,17.181818181818183,420.6363636363636,80.81818181818181
Sampdoria_5569,48.25,14.916666666666666,12.083333333333334,4.0,5.166666666666667,4.25,2.6666666666666665,19.5,10.166666666666666,3.8333333333333335,2.9166666666666665,25.0,9.583333333333334,17.75,413.0,80.25
Sampdoria_5577,47.76923076923077,15.076923076923077,12.0,3.923076923076923,5.153846153846154,4.3076923076923075,2.6153846153846154,19.692307692307693,10.307692307692308,3.923076923076923,2.923076923076923,24.846153846153847,9.615384615384615,17.692307692307693,413.15384615384613,80.38461538461539
Sampdoria_5591,47.285714285714285,14.857142857142858,11.785714285714286,3.9285714285714284,5.0,4.285714285714286,2.5714285714285716,19.357142857142858,10.0,4.142857142857143,3.0,24.857142857142858,9.714285714285714,17.714285714285715,411.07142857142856,80.35714285714286
Sampdoria_5605,47.53333333333333,15.066666666666666,12.333333333333334,4.4,5.066666666666666,4.4,2.6666666666666665,19.733333333333334,9.933333333333334,4.0,3.0,24.533333333333335,9.4,17.8,410.73333333333335,80.4
Sampdoria_5619,47.75,14.9375,12.0625,4.3125,4.875,4.25,2.6875,19.375,9.75,4.0625,3.0,25.0625,9.6875,18.25,410.5625,80.25
