,possession,fouls,shots,shotsongoal,offtarget,cornerkicks,yellowcards,headtheball,headsuccess,saves,blocked,tackles,dribbles,throwins,pass,passsuccess
SaintEtienne_5388,59,14,21,1,11,10,1,32,17,0,9,15,10,32,408,76
Guingamp_5388,60,9,16,4,10,6,1,47,25,2,2,19,8,26,485,79
Lyon_5388,48,21,14,6,4,3,1,21,5,2,4,22,12,24,427,80
ParisSaintGermain_5388,59,11,8,2,4,2,3,24,12,4,2,27,17,23,569,86
Lens_5400,36,16,12,4,7,3,4,13,7,5,1,19,10,17,264,78
Lorient_5401,48,13,3,1,2,3,2,25,15,5,0,30,8,19,479,80
Lille_5401,72,8,29,10,11,9,3,25,15,2,8,18,5,22,567,87
Metz_5401,44,8,13,3,6,6,2,44,23,3,4,14,4,30,341,72
Nice_5401,67,15,19,4,10,7,3,31,18,0,5,29,7,39,483,81
Nantes_5401,43,12,10,4,3,3,2,37,20,5,3,25,19,37,290,73
Monaco_5401,47,15,9,4,3,0,3,19,11,3,2,19,13,18,443,76
Marseille_5402,53,17,15,5,9,9,2,35,21,1,1,41,16,30,375,83
Bordeaux_5402,54,12,12,1,7,5,2,32,19,3,4,18,5,25,401,76
Lyon_5402,54,18,20,11,6,7,6,28,16,1,3,26,10,17,432,82
Toulouse_5407,72,8,15,4,6,15,0,25,17,0,5,19,12,36,622,87
ParisSaintGermain_5408,61,16,11,5,3,5,2,18,11,1,3,27,17,22,670,90
EvianThononGaillard_5408,56,9,9,0,5,2,2,60,29,5,4,21,8,29,425,73
Reims_5408,56,15,12,1,5,5,3,29,20,5,6,20,7,23,483,79
Bastia_5408,50,12,9,5,2,4,3,32,10,5,2,21,5,33,326,70
Caen_5408,49,10,14,5,7,3,1,32,15,1,2,39,18,15,408,78
Rennes_5409,53,12,12,6,6,5,1,32,17,3,0,38,10,22,476,80
Guingamp_5409,48,12,14,5,4,6,0,24,13,3,5,28,7,36,332,70
SaintEtienne_5409,64,6,11,5,3,12,1,25,18,1,3,11,4,26,501,84
Lyon_5409,48,25,10,5,4,3,1,37,16,4,1,37,8,18,316,74
Monaco_5414,50,9,12,5,4,6,1,24,14,0,3,30,12,38,428,79
Lorient_5415,46,15,17,5,8,2,2,21,14,6,4,31,3,19,378,80
Montpellier_5415,48,12,12,5,6,4,2,41,21,1,1,25,7,21,389,69
Lille_5415,55,10,17,8,6,6,2,22,14,2,3,18,9,18,412,84
Metz_5415,39,15,10,3,5,0,2,43,24,1,2,35,10,24,281,62
Guingamp_5415,43,11,8,1,6,5,2,27,13,3,1,30,2,15,261,68
Nice_5415,43,15,9,3,4,5,3,24,14,5,2,35,9,17,339,79
Nantes_5416,54,9,10,3,4,6,3,45,18,0,3,21,3,18,291,74
Bordeaux_5416,46,11,13,3,7,4,0,48,25,1,3,19,4,17,385,73
Marseille_5416,56,12,14,5,7,9,4,31,15,3,2,35,14,22,372,84
Rennes_5421,52,16,8,3,2,1,3,33,17,2,3,22,5,26,434,80
Lens_5422,52,8,7,2,1,6,2,39,22,1,4,31,6,22,340,74
EvianThononGaillard_5422,47,14,10,2,7,3,1,45,26,4,1,26,9,32,290,63
Caen_5422,57,9,13,5,7,10,0,57,35,1,1,43,10,40,422,70
Bastia_5422,48,21,10,5,4,2,2,47,25,1,1,30,11,20,308,62
Toulouse_5422,50,18,11,4,4,6,1,34,12,2,3,19,7,29,358,63
Lyon_5423,61,21,13,6,5,8,1,20,10,5,2,26,8,18,590,88
Reims_5423,56,15,18,11,4,9,2,18,9,2,3,9,7,25,437,85
SaintEtienne_5423,57,11,11,3,4,5,2,16,3,1,4,16,9,30,465,80
ParisSaintGermain_5423,47,15,18,7,6,6,1,20,9,2,5,39,16,18,358,80
Metz_5435,36,9,11,3,7,3,5,15,6,7,1,13,2,10,188,72
Bastia_5436,41,19,9,2,3,4,4,42,19,1,4,36,4,30,285,67
Monaco_5436,58,9,25,9,8,7,0,52,27,2,8,27,24,27,547,83
Guingamp_5436,56,11,16,2,9,7,2,19,9,4,5,19,8,16,385,73
Nice_5436,51,4,9,3,4,6,2,18,7,2,2,19,3,19,217,76
Lorient_5436,58,14,24,13,6,8,1,45,21,1,5,17,16,24,595,86
Nantes_5437,45,17,11,7,2,7,2,43,17,5,2,32,12,27,297,70
Montpellier_5437,44,15,19,7,7,2,1,56,31,1,5,32,15,24,353,70
Marseille_5437,58,11,26,12,12,4,0,39,23,3,2,35,22,18,407,86
Lille_5482,59,10,11,3,7,3,0,49,27,2,1,22,7,35,566,84
Marseille_5442,57,10,15,4,8,5,1,37,20,4,3,49,18,28,516,87
ParisSaintGermain_5443,59,7,10,2,7,4,1,15,10,4,1,49,15,27,658,88
Lens_5443,61,8,15,4,8,5,1,74,33,1,3,19,15,38,423,71
Caen_5443,55,11,21,8,10,7,2,28,15,3,3,36,8,31,416,74
Reims_5443,54,14,10,4,4,6,0,25,9,2,2,17,5,31,509,79
Rennes_5443,43,10,6,3,2,5,1,24,10,3,1,20,5,7,442,83
Toulouse_5443,50,15,14,4,9,1,1,33,18,6,1,27,3,35,471,76
Bordeaux_5444,53,8,13,2,8,5,0,32,17,1,3,31,4,21,432,82
EvianThononGaillard_5444,52,13,9,3,6,4,1,22,12,5,0,22,12,31,413,77
SaintEtienne_5444,42,22,11,5,4,4,1,33,21,3,2,38,4,30,312,70
Nantes_5446,52,10,17,4,10,3,1,51,24,0,3,18,14,33,392,69
Lorient_5446,44,9,11,3,4,4,0,33,15,7,4,25,10,24,357,73
Monaco_5446,49,13,8,5,1,4,0,34,18,3,2,28,10,31,376,77
Bastia_5447,56,18,10,3,7,10,4,41,21,2,None,22,7,32,330,70
Montpellier_5447,53,10,9,3,3,6,2,30,16,4,3,28,3,42,371,74
Metz_5447,43,21,10,4,4,4,3,34,18,1,2,21,7,28,277,59
Nice_5447,60,13,10,3,5,7,2,29,14,0,2,25,3,31,460,80
Guingamp_5447,47,9,17,9,7,6,2,47,24,1,1,27,3,26,391,77
Lille_5447,40,14,18,5,10,2,0,20,9,7,3,30,8,23,352,74
Lyon_5448,56,20,17,5,5,5,1,19,13,4,7,14,11,19,474,81
Toulouse_5449,51,15,11,1,6,6,1,30,13,3,4,27,3,29,460,76
ParisSaintGermain_5450,67,10,12,4,4,5,1,31,21,1,4,20,16,32,663,90
Caen_5450,41,18,15,5,7,None,None,30,15,7,3,30,4,26,288,70
Bordeaux_5450,62,8,23,11,8,None,None,31,18,2,4,34,13,22,537,84
Rennes_5450,60,9,15,3,9,None,None,22,7,6,3,25,4,17,487,80
SaintEtienne_5450,57,10,14,2,9,None,None,42,23,3,3,25,1,19,532,80
EvianThononGaillard_5451,37,16,6,2,4,1,2,25,10,5,0,47,5,16,222,59
Reims_5451,63,15,14,5,6,7,2,16,8,2,3,30,6,23,478,85
Lens_5451,58,18,14,3,8,10,4,72,36,1,3,20,15,39,429,70
Marseille_5451,57,9,16,7,6,4,0,37,16,4,3,20,24,33,488,84
Lyon_5456,65,9,23,12,8,7,1,20,10,2,3,28,19,19,667,91
Nantes_5457,49,17,6,1,4,3,1,29,16,5,1,24,5,20,414,76
Montpellier_5457,47,15,12,5,4,5,2,63,34,4,3,29,8,23,302,62
Lorient_5457,55,7,21,8,9,3,1,49,21,1,4,8,10,32,431,76
Reims_5457,56,10,14,5,5,5,3,26,14,3,4,22,10,29,469,81
Bastia_5457,54,17,16,6,6,6,3,25,14,1,4,28,5,23,433,79
Nice_5458,54,12,5,3,0,7,1,44,22,2,2,36,7,34,398,76
Guingamp_5458,29,12,7,2,2,4,0,24,10,3,3,41,8,19,211,59
Lille_5458,62,16,15,7,8,4,3,38,21,1,0,32,13,23,625,86
Monaco_5458,40,16,12,3,5,6,3,28,15,3,4,41,16,26,266,70
Lens_5463,48,18,10,5,4,5,3,40,23,1,1,40,10,27,380,74
ParisSaintGermain_5464,67,14,12,4,4,8,1,28,19,0,4,33,21,23,717,90
Caen_5464,58,14,13,1,8,2,1,75,43,2,4,30,14,28,457,73
Toulouse_5464,56,15,11,5,3,7,2,30,14,2,3,23,8,23,435,79
Lorient_5464,55,8,20,10,6,7,None,39,20,5,4,34,9,22,499,81
Metz_5464,52,17,18,7,6,7,3,26,15,2,5,30,4,34,385,72
Rennes_5464,40,13,7,2,1,2,3,15,8,2,4,24,1,23,333,76
Marseille_5465,53,16,13,2,9,10,1,26,12,1,2,25,15,21,413,85
SaintEtienne_5465,56,8,7,4,3,7,1,31,16,1,0,28,12,27,551,85
Bordeaux_5465,48,11,11,4,4,3,1,20,14,4,3,36,8,21,389,78
Montpellier_5484,43,17,11,4,3,3,0,27,12,None,4,54,5,14,344,74
Bastia_5485,38,21,6,4,1,2,3,48,17,2,1,41,4,16,321,70
Nice_5485,53,14,20,9,6,8,1,24,17,0,5,31,6,16,542,83
Reims_5485,56,14,25,7,12,9,4,29,14,4,6,26,7,33,423,78
EvianThononGaillard_5485,49,11,9,3,4,6,3,24,6,6,2,24,6,24,400,75
Guingamp_5485,44,10,14,3,6,8,1,35,16,2,5,16,16,20,276,75
Lille_5485,58,9,14,4,7,7,1,42,27,2,3,31,4,43,533,81
Nantes_5486,57,13,11,1,7,4,1,53,26,3,3,19,7,43,450,75
Lyon_5486,64,14,8,5,2,2,1,24,8,2,1,29,11,33,655,83
Monaco_5486,58,16,14,4,4,13,1,28,13,5,6,29,6,32,447,79
Bordeaux_5491,51,19,8,3,2,1,2,27,13,0,3,17,2,30,376,74
Lens_5492,45,16,12,4,5,7,None,32,15,3,3,36,7,36,332,62
Toulouse_5492,61,16,13,4,5,7,1,61,31,1,4,22,9,44,450,72
Caen_5492,41,16,15,7,5,6,1,33,17,1,3,27,11,27,298,68
Metz_5492,47,13,7,3,2,5,0,31,18,2,2,35,8,28,348,66
Lorient_5492,52,22,15,6,3,6,2,44,16,3,6,24,3,29,436,73
Monaco_5492,55,6,11,4,6,3,1,38,20,2,1,25,16,22,456,79
ParisSaintGermain_5493,65,11,10,8,1,7,3,33,20,0,1,27,14,22,721,90
Rennes_5493,49,14,6,1,3,3,1,35,17,1,2,34,3,17,426,82
Marseille_5493,57,16,16,7,5,5,2,26,13,3,4,23,19,26,422,88
Nice_5498,44,13,10,3,5,4,5,29,18,2,2,32,4,18,241,63
Lille_5499,57,13,11,1,6,5,2,33,12,1,4,45,10,30,398,76
Guingamp_5499,43,12,11,6,3,5,4,39,22,4,2,31,10,15,346,68
Montpellier_5499,42,12,9,6,2,2,0,46,16,6,1,34,16,20,391,75
Bastia_5499,46,13,11,4,4,5,3,47,24,4,3,20,6,29,317,67
Lyon_5500,69,9,21,6,10,6,2,23,9,2,5,22,14,28,601,89
EvianThononGaillard_5500,47,13,7,3,2,5,0,35,13,4,2,40,6,25,355,64
Rennes_5500,55,13,14,5,6,4,None,25,10,1,3,20,1,21,432,80
Reims_5500,57,17,12,3,7,4,2,60,24,7,2,18,6,32,379,80
SaintEtienne_5500,40,11,10,1,5,8,2,37,17,2,4,26,8,23,316,77
ParisSaintGermain_5505,57,7,8,2,3,5,2,23,16,2,3,37,6,27,512,87
Marseille_5506,61,11,18,1,10,3,0,22,11,1,7,12,14,26,543,87
Lens_5506,53,14,19,5,9,5,1,46,21,0,5,18,17,26,443,74
Nantes_5506,63,13,14,7,0,13,1,30,14,2,7,17,2,29,529,78
Lorient_5506,54,19,13,5,5,9,2,37,11,1,3,27,15,27,426,74
Metz_5506,50,13,10,3,5,4,2,31,13,0,2,26,2,41,316,55
Toulouse_5506,51,10,16,3,10,8,3,34,12,2,3,27,9,47,383,65
Caen_5507,37,13,14,5,8,4,2,39,24,1,1,27,11,15,233,69
Bordeaux_5507,60,8,14,3,9,7,2,25,17,4,2,22,8,17,547,86
Monaco_5507,48,15,9,1,7,5,1,25,14,3,1,39,15,28,397,76
SaintEtienne_5512,55,15,14,6,5,3,3,48,27,5,3,28,17,22,458,82
Rennes_5513,45,11,11,2,5,4,2,19,13,1,4,47,4,18,341,77
Caen_5513,49,15,12,4,7,3,0,37,24,1,1,25,8,34,322,60
Montpellier_5513,53,19,13,8,2,9,0,53,28,3,3,32,11,35,443,73
Reims_5513,53,12,10,4,4,7,1,30,16,1,2,28,6,18,462,77
Bastia_5513,62,12,14,8,4,2,1,32,11,5,2,19,10,31,495,85
EvianThononGaillard_5513,55,18,8,4,1,5,1,49,26,0,3,34,9,38,431,74
Guingamp_5514,36,9,7,2,4,2,2,30,15,5,1,39,15,21,225,60
Nice_5514,52,11,19,7,3,5,2,45,24,2,9,45,13,24,421,78
Lyon_5514,39,15,7,2,2,3,3,23,9,5,3,25,9,22,346,76
Marseille_5519,63,7,21,5,14,14,1,31,19,3,2,20,12,27,453,88
ParisSaintGermain_5520,61,11,13,6,6,5,1,27,18,5,1,35,12,19,642,88
Nantes_5520,49,13,11,3,5,0,3,54,29,0,3,27,15,25,437,78
Lille_5520,47,9,8,1,4,5,3,47,14,1,3,47,11,28,328,66
Toulouse_5520,54,16,18,6,8,5,1,39,22,2,4,16,4,23,364,69
Lens_5520,65,8,13,3,8,5,2,44,24,1,2,26,6,35,499,72
Bordeaux_5521,49,13,13,4,6,5,0,26,9,4,3,27,6,26,377,80
Metz_5521,54,19,14,2,10,7,3,25,15,3,2,24,10,28,386,74
Lorient_5521,44,14,13,3,7,3,1,29,13,5,3,37,14,25,402,79
Monaco_5572,54,15,10,2,3,9,1,25,13,1,5,30,16,32,446,78
Nice_5526,54,16,10,3,7,7,5,32,14,1,1,34,15,22,409,81
ParisSaintGermain_5527,58,12,8,4,4,7,2,22,14,2,0,32,7,20,573,85
Caen_5527,44,13,8,4,2,3,1,50,20,2,2,34,11,26,354,71
Rennes_5527,39,11,8,3,3,4,3,21,11,5,2,8,3,13,290,70
Bastia_5527,47,11,7,5,1,4,0,32,14,2,1,46,7,24,379,69
Guingamp_5528,61,13,4,2,2,1,0,19,10,7,0,26,21,38,511,79
Reims_5528,58,14,13,3,6,7,1,37,15,6,4,28,6,31,462,82
Lyon_5528,64,14,15,3,8,5,2,37,19,0,4,18,9,31,604,86
SaintEtienne_5528,44,22,16,6,6,3,0,25,17,2,4,38,11,19,331,74
EvianThononGaillard_5538,39,13,7,2,4,4,3,18,7,7,1,46,5,27,291,64
Marseille_5533,58,12,21,9,8,4,1,26,17,7,4,41,19,38,505,85
Lille_5534,37,27,13,3,5,0,2,28,12,3,5,33,11,19,266,66
Lens_5534,59,16,13,2,8,1,3,66,28,1,3,19,8,37,459,68
Bordeaux_5534,62,9,14,6,3,6,1,20,9,2,5,36,15,35,653,88
Toulouse_5534,58,11,11,4,5,6,2,43,17,3,2,25,18,28,406,76
Metz_5534,51,13,13,5,4,3,3,40,29,1,4,22,12,45,388,68
Lorient_5534,52,9,18,6,6,7,1,27,14,4,6,22,9,28,484,80
Nantes_5535,57,25,9,3,3,1,6,49,24,2,3,29,4,24,458,78
Montpellier_5535,47,19,12,5,7,1,3,32,14,6,0,32,14,35,296,71
Monaco_5535,43,18,6,1,2,1,1,26,11,2,3,38,15,29,376,80
Toulouse_5540,44,19,16,2,9,4,1,29,16,3,5,39,12,29,331,78
ParisSaintGermain_5541,62,8,27,14,7,7,1,20,13,2,6,26,13,21,624,91
Caen_5541,34,11,8,1,5,3,1,31,18,3,2,25,8,18,231,61
Bastia_5541,56,17,14,7,3,10,3,36,23,0,4,17,10,26,333,77
Reims_5541,54,10,22,9,10,8,4,36,21,3,3,24,4,21,419,79
Rennes_5541,43,9,7,4,2,3,1,31,16,4,1,28,1,28,424,80
EvianThononGaillard_5541,48,11,11,6,3,6,0,38,15,3,2,41,6,31,373,74
SaintEtienne_5542,54,15,15,4,10,3,3,48,31,2,1,34,12,25,468,76
Guingamp_5542,45,21,4,2,2,3,2,35,19,3,0,27,2,26,345,68
Montpellier_5542,40,16,10,4,3,1,4,31,14,3,3,34,12,36,314,71
Nice_5547,60,14,12,2,9,4,2,32,19,3,1,27,18,24,520,84
Monaco_5547,66,10,15,9,4,8,None,21,14,0,2,27,9,22,663,90
Metz_5548,46,14,13,4,7,8,2,45,20,1,2,29,8,28,370,71
Montpellier_5548,46,14,14,7,5,2,1,24,9,4,2,37,12,22,378,67
Nantes_5548,46,9,10,4,3,2,2,49,26,3,3,29,7,34,295,57
Lens_5548,54,15,11,4,5,6,2,55,31,2,2,28,10,38,364,60
Lorient_5548,66,15,27,8,9,9,0,32,13,2,10,24,10,27,608,87
Lille_5549,55,9,16,4,8,5,1,27,16,2,4,21,9,10,537,90
Bordeaux_5549,52,18,22,6,12,6,2,45,19,3,4,30,7,22,360,80
Marseille_5549,51,15,17,6,8,5,4,45,29,7,3,30,11,21,347,77
ParisSaintGermain_5554,63,9,17,10,5,10,2,14,9,3,2,50,9,13,680,91
Lyon_5555,62,14,21,8,7,4,4,26,20,2,6,21,15,24,545,86
Toulouse_5555,40,16,10,5,3,8,2,26,12,6,2,17,12,33,313,70
Bastia_5555,48,19,15,5,8,3,1,35,18,4,2,20,9,19,381,76
Rennes_5555,59,10,8,2,4,5,0,48,25,0,2,28,6,38,523,76
EvianThononGaillard_5555,49,15,10,1,6,1,2,44,17,3,3,42,12,23,366,66
Caen_5555,53,11,15,4,6,8,None,42,19,2,5,22,7,30,454,74
SaintEtienne_5556,53,17,12,6,4,6,3,25,11,1,2,23,7,17,519,85
Reims_5556,45,12,16,3,10,5,3,31,17,2,3,27,5,25,356,71
Lens_5556,51,18,16,3,9,9,3,28,13,None,4,49,7,19,342,74
Monaco_5568,58,19,7,1,4,6,3,42,21,2,2,23,13,28,487,81
Guingamp_5569,25,14,4,1,3,0,1,13,4,3,0,20,3,20,229,66
Lorient_5569,55,11,24,8,8,5,1,17,12,2,8,11,1,26,553,85
Nice_5569,50,22,10,3,6,6,5,60,23,2,1,36,7,30,326,64
Lille_5569,55,16,14,8,5,0,1,34,18,2,1,20,16,23,462,80
Montpellier_5569,48,10,11,5,3,8,1,14,11,0,3,31,7,29,362,73
Metz_5569,55,15,21,8,9,7,2,28,13,1,4,26,9,34,431,78
Bordeaux_5570,55,10,17,8,6,3,1,46,26,1,3,23,5,29,433,77
Nantes_5570,46,15,8,4,3,3,1,48,24,1,1,37,8,22,401,76
Marseille_5570,49,15,17,4,10,3,4,22,10,4,3,37,12,17,367,82
Caen_5575,48,11,7,2,3,5,2,40,21,1,2,40,15,31,451,75
SaintEtienne_5577,41,11,6,2,2,7,4,43,25,2,2,25,9,36,313,70
Rennes_5577,66,14,11,5,4,7,3,27,12,1,2,16,2,22,547,83
Lens_5577,48,14,9,2,6,3,3,43,24,3,1,41,1,37,351,69
Reims_5577,58,17,17,3,9,7,3,31,18,4,5,27,3,31,393,74
Toulouse_5577,48,24,10,3,5,4,2,52,22,2,2,21,14,23,363,68
EvianThononGaillard_5577,31,15,9,3,3,8,2,26,14,0,3,33,4,26,219,66
Bordeaux_5577,42,17,11,1,3,5,2,23,11,None,7,32,4,18,265,69
Lyon_5580,63,14,15,7,6,9,2,20,14,3,2,25,17,24,511,86
ParisSaintGermain_5593,68,7,11,5,3,11,1,24,12,1,3,33,16,21,719,91
Nantes_5582,35,17,8,2,3,4,1,39,13,2,3,62,9,28,242,66
Nice_5583,50,9,17,4,10,3,1,29,12,5,3,25,11,23,344,74
Monaco_5583,47,12,9,1,8,6,1,18,6,2,0,15,2,22,448,85
Metz_5583,46,16,18,7,6,5,1,35,28,1,5,20,8,19,376,78
Guingamp_5583,53,8,11,6,4,5,1,59,33,2,1,23,1,29,441,68
Lorient_5583,59,11,13,1,9,9,3,39,21,2,3,32,11,28,457,82
Bastia_5583,58,19,5,1,2,4,4,64,21,3,2,28,6,46,410,70
Lille_5584,42,14,6,4,1,3,3,26,6,4,2,30,12,27,299,72
Montpellier_5584,36,10,12,6,4,7,1,57,27,2,2,29,17,7,374,61
Lyon_5584,53,11,21,6,10,7,2,45,23,4,5,17,13,28,390,82
Marseille_5589,65,12,12,5,7,5,1,26,18,1,0,36,6,28,554,86
ParisSaintGermain_5590,54,22,11,7,3,1,1,10,5,0,1,44,11,14,577,90
EvianThononGaillard_5590,54,12,12,2,8,6,0,52,31,2,2,28,13,29,432,76
Caen_5590,59,12,12,0,9,13,3,59,28,1,3,23,14,36,406,75
Bordeaux_5590,66,9,18,4,10,13,1,47,26,2,4,29,5,32,469,81
Rennes_5590,51,12,11,5,6,2,1,28,15,2,0,24,7,26,404,79
Toulouse_5590,46,7,11,3,7,6,1,42,22,2,1,28,6,30,365,74
SaintEtienne_5591,48,12,8,3,4,3,1,35,16,2,1,30,4,26,361,71
Lens_5591,45,13,8,1,4,3,3,21,10,3,3,27,9,20,384,78
Reims_5591,49,16,18,6,8,4,1,15,6,6,3,27,7,18,392,84
Metz_5596,47,11,18,7,3,5,1,33,18,6,8,26,9,20,388,76
Lyon_5597,51,10,12,4,7,5,1,21,11,3,3,31,13,27,409,82
Bastia_5597,52,14,9,5,4,2,4,47,28,1,3,26,5,32,458,79
Nice_5597,54,10,12,1,8,5,1,52,17,4,7,39,11,21,406,75
Guingamp_5597,47,17,4,2,3,3,1,40,20,1,3,30,10,31,377,73
Montpellier_5597,50,8,9,2,7,9,1,24,13,1,3,26,10,12,476,84
Lorient_5597,56,12,6,3,3,6,0,25,18,4,2,10,2,37,340,69
Lille_5598,66,11,14,8,3,7,3,24,14,5,3,14,16,27,547,87
Monaco_5598,52,15,6,6,0,2,2,22,8,2,0,32,7,17,489,82
Nantes_5598,42,5,7,3,5,2,4,31,9,5,4,26,11,19,405,83
ParisSaintGermain_5603,73,10,14,10,4,3,1,22,12,2,None,29,11,15,820,91
Caen_5604,32,9,18,9,5,4,1,22,13,8,4,35,8,22,255,71
Bordeaux_5604,56,7,14,7,7,6,3,40,17,3,None,31,5,45,420,76
Toulouse_5604,36,12,16,4,6,2,1,10,3,5,6,27,10,27,320,77
Rennes_5604,65,12,14,4,7,7,4,31,19,4,3,16,2,26,585,89
Metz_5604,54,12,18,7,7,3,1,17,9,7,4,24,15,23,474,85
EvianThononGaillard_5604,50,14,9,4,1,2,2,58,18,0,4,22,5,40,290,55
Lens_5605,47,10,6,4,2,2,2,38,19,3,0,30,3,20,407,71
SaintEtienne_5605,52,12,15,9,6,3,2,32,15,2,0,23,3,39,425,76
Marseille_5605,54,16,14,6,6,2,3,37,15,3,2,37,20,22,405,80
Lille_5611,44,17,13,2,6,5,2,19,8,2,5,31,12,17,302,76
Lyon_5611,57,15,10,3,4,5,2,22,13,5,2,21,7,29,475,83
Montpellier_5611,43,18,9,2,3,4,3,27,11,2,4,30,4,23,409,77
Nantes_5611,53,11,11,6,2,8,2,24,12,1,3,24,5,23,517,88
Monaco_5611,53,12,19,5,10,10,0,33,18,1,4,30,6,24,509,82
Guingamp_5611,42,14,12,4,6,4,1,30,20,5,2,27,9,26,332,70
Bastia_5611,63,10,8,3,4,8,1,47,19,3,1,27,10,30,512,80
Reims_5611,41,16,12,1,10,1,2,30,16,3,1,18,4,26,361,79
Nice_5611,46,15,18,6,5,7,1,51,30,3,4,24,7,25,358,75
EvianThononGaillard_5611,46,15,14,3,9,8,6,53,20,2,2,25,7,27,327,66
Marseille_5618,60,6,16,4,8,5,1,18,12,1,3,23,18,22,552,91
Lens_5618,32,14,7,4,3,1,2,35,15,5,0,49,10,20,293,68
Toulouse_5618,50,17,9,6,3,3,2,16,10,1,2,22,12,30,457,78
Bordeaux_5618,55,13,22,9,10,7,0,30,16,0,3,33,3,14,577,87
ParisSaintGermain_5618,70,10,14,6,5,5,0,19,12,2,3,21,8,11,815,91
Lorient_5618,62,13,7,1,3,4,2,28,15,7,3,18,14,22,542,81
Rennes_5618,43,5,10,2,7,5,None,19,11,1,2,26,4,25,405,86
SaintEtienne_5618,55,22,10,6,3,5,2,33,19,2,1,20,7,28,502,84
Metz_5618,49,10,16,4,9,4,None,15,8,6,3,33,10,18,453,85
Caen_5618,48,9,21,6,10,13,0,44,31,6,5,27,9,31,339,77
