,possession,fouls,shots,shotsongoal,offtarget,cornerkicks,yellowcards,headtheball,headsuccess,saves,blocked,tackles,dribbles,throwins,pass,passsuccess
Genoa_6081,56.0,17.0,18.0,8.0,9.0,6.0,2.0,30.0,20.0,2.0,1.0,22.0,3.0,15.0,453.0,78.0
Genoa_6102,56.0,17.0,17.5,6.5,8.5,7.0,2.0,33.0,18.0,3.0,2.5,26.0,5.5,23.0,455.5,78.5
Genoa_6116,56.333333333333336,18.666666666666668,16.0,5.666666666666667,7.666666666666667,5.666666666666667,3.0,28.333333333333332,13.666666666666666,3.0,2.6666666666666665,31.333333333333332,6.0,18.666666666666668,462.6666666666667,81.66666666666667
Genoa_6136,58.0,17.75,14.5,5.5,6.75,5.75,3.0,29.75,14.5,3.75,2.25,28.75,6.75,19.25,450.25,82.5
Genoa_6144,55.8,17.0,13.6,4.8,6.4,5.2,2.8,28.0,13.4,4.2,2.4,28.6,7.8,20.4,449.0,82.0
Genoa_6165,55.166666666666664,17.5,13.333333333333334,4.5,6.333333333333333,5.166666666666667,2.8333333333333335,27.833333333333332,12.833333333333334,3.6666666666666665,2.5,28.833333333333332,8.0,20.0,442.5,82.5
Genoa_6180,54.57142857142857,17.714285714285715,13.142857142857142,4.142857142857143,6.571428571428571,5.571428571428571,2.857142857142857,31.571428571428573,13.571428571428571,3.4285714285714284,2.2857142857142856,28.428571428571427,9.0,19.714285714285715,438.85714285714283,81.28571428571429
Genoa_6186,53.875,17.75,12.875,4.25,6.25,5.5,2.75,32.25,14.375,3.125,2.25,27.375,9.125,20.0,439.625,80.625
Genoa_6197,53.44444444444444,17.555555555555557,13.222222222222221,4.333333333333333,6.111111111111111,6.333333333333333,2.888888888888889,31.555555555555557,14.11111111111111,3.2222222222222223,2.6666666666666665,27.555555555555557,8.666666666666666,20.444444444444443,430.1111111111111,80.22222222222223
Genoa_6220,53.7,17.1,13.1,4.3,6.2,7.1,2.8,30.9,13.6,3.7,2.5,26.7,8.6,20.9,432.6,80.4
Genoa_6234,52.27272727272727,17.363636363636363,12.454545454545455,4.090909090909091,5.909090909090909,6.454545454545454,2.909090909090909,30.09090909090909,13.363636363636363,3.8181818181818183,2.3636363636363638,26.181818181818183,8.090909090909092,20.818181818181817,424.8181818181818,79.54545454545455
Genoa_6246,51.5,16.833333333333332,11.916666666666666,4.0,5.583333333333333,6.25,2.8333333333333335,30.0,12.916666666666666,4.0,2.25,27.333333333333332,8.0,21.166666666666668,423.9166666666667,79.33333333333333
Genoa_6255,51.92307692307692,16.692307692307693,12.0,3.8461538461538463,5.615384615384615,6.461538461538462,2.6923076923076925,29.076923076923077,12.692307692307692,3.8461538461538463,2.4615384615384617,26.615384615384617,7.846153846153846,21.0,428.2307692307692,79.6923076923077
Genoa_6269,50.785714285714285,17.142857142857142,11.714285714285714,3.857142857142857,5.428571428571429,6.071428571428571,2.642857142857143,28.5,12.571428571428571,3.7142857142857144,2.357142857142857,26.357142857142858,7.5,20.285714285714285,420.7857142857143,79.28571428571429
Genoa_6282,49.93333333333333,16.933333333333334,11.466666666666667,3.7333333333333334,5.2,6.0,2.6,27.933333333333334,12.0,3.7333333333333334,2.466666666666667,26.066666666666666,7.466666666666667,20.0,418.0,79.26666666666667
Genoa_6304,50.5,16.6875,11.5625,3.6875,5.25,5.9375,2.5625,27.5625,12.0625,3.5625,2.5625,25.875,7.5,20.3125,422.0625,79.5625
Genoa_6318,50.05882352941177,16.470588235294116,11.529411764705882,3.588235294117647,5.411764705882353,5.705882352941177,2.4705882352941178,26.352941176470587,11.470588235294118,3.411764705882353,2.4705882352941178,25.941176470588236,7.294117647058823,20.235294117647058,420.88235294117646,79.70588235294117
Genoa_6339,50.833333333333336,16.5,11.61111111111111,3.5555555555555554,5.444444444444445,5.888888888888889,2.388888888888889,26.88888888888889,11.722222222222221,3.3333333333333335,2.5555555555555554,25.22222222222222,7.333333333333333,20.333333333333332,426.44444444444446,80.0
Genoa_6353,49.78947368421053,16.36842105263158,11.68421052631579,3.5789473684210527,5.631578947368421,5.684210526315789,2.263157894736842,26.68421052631579,11.473684210526315,3.3684210526315788,2.4210526315789473,24.789473684210527,6.947368421052632,20.105263157894736,419.42105263157896,79.78947368421052
