,possession,fouls,shots,shotsongoal,offtarget,cornerkicks,yellowcards,headtheball,headsuccess,saves,blocked,tackles,dribbles,throwins,pass,passsuccess
Eibar_5786,45,13,16,7,3,5,3,37,19,3,6,34,11,24,343,68
RayoVallecano_5786,42,15,7,2,4,4,4,50,23,1,1,16,3,23,307,64
Malaga_5786,58,16,12,5,6,6,2,36,21,1,1,35,8,32,415,73
AthleticBilbao_5787,44,17,8,2,5,4,2,44,21,None,1,29,6,32,285,65
FCBarcelona_5787,64,12,20,9,8,7,5,17,10,2,3,19,8,19,638,87
AtleticoMadrid_5787,73,14,15,3,8,5,4,56,27,2,4,29,9,37,599,82
Sevilla_5787,45,13,14,5,5,4,1,16,12,8,4,25,10,8,464,86
RealSociedad_5800,61,6,14,7,2,7,2,31,12,5,5,24,12,20,510,76
RealMadrid_5800,41,13,13,7,2,10,3,13,6,3,4,34,8,19,429,83
RCDEspanyol_5800,41,20,7,3,4,3,5,21,12,5,0,30,12,20,310,68.06451612903226
Valencia_5800,38,22,9,3,3,1,3,22,14,6,3,36,5,16,362,73.48066298342542
DeportivoLaCoruna_5800,40,16,5,2,3,2,6,26,15,4,0,36,10,16,316,65.82278481012658
SportingGijon_5801,52,15,13,2,7,5,4,38,17,3,4,23,4,10,433,75.28868360277136
Villarreal_5801,58,8,12,5,5,12,3,42,16,6,2,20,7,16,496,75.80645161290323
GranadaCF_5801,34,21,8,1,4,2,5,38,18,6,3,37,4,19,258,56.58914728682171
RealBetis_5801,46,12,6,3,3,2,1,33,17,3,None,27,16,26,433,73.90300230946882
Getafe_5802,37,20,15,8,5,5,5,32,16,3,2,28,9,26,261,63.60153256704981
Levante_5806,57,12,15,2,9,7,5,46,21,4,4,20,9,23,470,77
FCBarcelona_5807,56,11,11,6,4,6,0,13,6,2,1,22,17,20,529,83
AtleticoMadrid_5807,52,16,21,6,12,6,0,28,14,0,3,23,13,34,467,79
Malaga_5807,43,15,12,7,3,7,4,29,17,2,2,30,7,22,261,71
LasPalmas_5807,63,14,8,5,2,6,4,26,10,4,1,26,4,23,619,85
CeltaVigo_5807,60,14,6,4,2,3,3,38,22,1,0,32,6,21,549,81
Getafe_5808,42,11,11,5,3,6,4,19,11,0,3,24,6,21,304,69
Eibar_5808,39,20,8,3,5,6,3,30,14,4,0,27,3,27,327,69
RayoVallecano_5808,67,16,15,3,8,6,4,40,17,1,4,25,12,34,503,79
Sevilla_5808,62,26,15,5,8,17,3,27,17,0,2,29,9,15,480,86
RealMadrid_5814,62,9,15,8,5,3,1,12,10,2,3,37,10,19,657,92
GranadaCF_5814,45,7,18,3,11,6,2,20,12,2,4,36,7,21,442,81
Valencia_5814,29,13,10,3,4,1,3,20,6,4,3,45,6,15,294,72
DeportivoLaCoruna_5814,44,10,8,4,2,6,2,27,10,1,2,33,6,27,336,68
RealBetis_5814,60,9,27,6,14,8,5,39,19,0,7,23,9,31,454,76
RealSociedad_5815,65,12,10,7,3,4,3,22,13,0,0,21,11,22,527,81
Villarreal_5815,46,16,14,5,6,5,1,29,13,3,3,26,6,34,345,71
SportingGijon_5815,33,9,21,9,6,8,2,45,21,6,6,24,6,22,267,69
AthleticBilbao_5815,46,7,10,2,6,6,2,46,27,2,3,30,9,28,335,71
RCDEspanyol_5816,56,13,7,1,5,2,4,50,20,4,3,32,11,29,434,80
Getafe_5820,38,15,9,5,2,5,3,23,11,5,2,18,1,31,307,69
FCBarcelona_5821,69,4,17,7,8,6,0,15,8,2,2,18,22,26,681,88
Levante_5821,52,25,7,5,1,2,2,39,17,1,1,26,8,25,410,68
CeltaVigo_5821,51,13,16,3,10,4,5,45,16,2,3,21,13,23,405,77
Sevilla_5821,71,13,18,7,8,3,3,30,24,1,3,32,7,29,590,83
LasPalmas_5821,65,10,16,4,7,2,3,35,21,2,5,21,11,35,611,81
RayoVallecano_5822,53,13,13,3,6,6,1,42,22,3,4,24,8,28,337,67
Eibar_5822,51,20,14,5,5,9,4,37,19,0,4,39,14,25,374,70
AtleticoMadrid_5822,47,13,8,4,2,3,1,37,18,4,2,29,16,33,451,74
Villarreal_5822,35,11,7,3,4,3,2,23,6,1,1,25,6,15,349,71
Valencia_5828,61,13,12,7,3,5,2,21,9,1,2,31,8,30,501,81
RCDEspanyol_5828,48,29,12,2,5,7,4,40,19,4,5,22,9,18,393,74
RealBetis_5828,48,23,12,0,7,8,7,33,14,2,5,24,8,18,302,72
DeportivoLaCoruna_5828,50,10,13,3,9,9,2,37,18,1,1,25,10,29,417,71
RealMadrid_5829,50,12,29,15,10,10,1,13,6,2,5,21,8,14,446,89
RealSociedad_5829,66,12,16,2,12,9,2,42,23,3,2,15,8,19,627,86
GranadaCF_5829,49,17,11,1,7,9,4,34,18,2,3,31,9,40,374,74
AthleticBilbao_5829,56,15,18,7,7,10,0,43,28,1,4,33,4,23,416,71
Malaga_5829,61,9,17,4,10,4,3,41,19,3,3,30,7,23,511,76
SportingGijon_5888,23,11,5,2,3,1,2,16,7,5,1,32,8,11,223,64
Levante_5839,43,20,7,1,4,6,7,24,15,4,2,11,6,24,288,66.31944444444444
RealMadrid_5839,50,12,23,13,8,13,1,17,11,1,2,17,11,23,478,83.89121338912133
Sevilla_5839,43,15,15,10,5,5,3,18,13,1,0,43,8,11,399,81.203007518797
RayoVallecano_5839,58,12,10,3,5,3,2,43,26,4,2,21,8,28,423,72.10401891252955
Eibar_5839,55,16,16,5,8,5,3,43,27,0,3,25,2,33,342,68.71345029239767
Getafe_5839,51,9,15,5,5,9,3,24,14,3,5,14,8,31,362,71.8232044198895
FCBarcelona_5839,63,16,16,7,6,2,1,16,8,4,3,29,22,15,573,84.46771378708551
CeltaVigo_5839,65,11,7,3,2,3,3,28,5,4,2,30,8,32,564,81.38297872340425
LasPalmas_5839,60,5,7,4,2,4,2,20,8,3,1,24,11,36,486,79.21810699588477
Villarreal_5840,51,21,9,3,5,3,1,21,9,2,1,27,5,16,411,79
RCDEspanyol_5842,27,22,4,1,2,6,5,17,7,2,1,43,8,16,212,61
AtleticoMadrid_5842,56,12,16,2,10,13,0,35,16,1,4,48,13,26,457,81
Malaga_5842,49,22,14,4,8,5,4,26,13,1,2,30,10,25,370,72
RayoVallecano_5843,44,15,12,5,4,7,3,33,13,5,3,22,4,33,267,62
RealBetis_5843,59,16,9,5,4,6,4,29,12,1,None,33,9,25,469,81
GranadaCF_5843,40,17,9,4,4,2,2,29,7,6,1,26,6,17,261,68
AthleticBilbao_5843,41,24,16,5,7,5,3,42,22,3,4,34,8,21,352,68
DeportivoLaCoruna_5843,54,13,11,4,6,9,3,28,13,2,1,25,5,31,495,75
Valencia_5843,47,18,11,4,3,4,1,14,6,2,4,32,6,21,448,84
SportingGijon_5844,46,13,17,4,10,4,2,33,17,0,3,27,9,21,335,72
FCBarcelona_5849,66,14,13,8,8,7,1,11,5,4,1,22,7,25,637,86
Getafe_5849,53,19,8,3,4,8,1,28,15,2,1,24,13,26,385,76
Sevilla_5849,49,14,4,4,0,6,2,24,10,3,0,26,12,19,449,74
RealMadrid_5849,54,9,23,9,9,5,0,12,6,4,5,28,7,10,553,87
Levante_5849,44,16,10,4,5,5,5,49,35,3,1,15,4,32,337,61
Villarreal_5850,49,10,7,4,3,3,4,20,11,2,1,28,9,22,472,78
RealSociedad_5850,50,16,24,7,8,5,3,34,19,3,9,26,7,25,426,80
Eibar_5850,52,13,20,6,9,8,3,38,19,3,5,26,10,32,395,74
LasPalmas_5850,59,21,5,3,2,2,5,30,19,2,0,25,4,24,538,84
CeltaVigo_5850,56,14,6,1,2,4,2,28,16,1,3,36,14,28,541,80
Sevilla_5856,54,21,7,3,3,6,3,29,11,2,1,25,3,11,413,80
CeltaVigo_5856,58,14,14,6,3,6,1,36,10,5,5,27,6,34,505,76
