,possession,fouls,shots,shotsongoal,offtarget,cornerkicks,yellowcards,headtheball,headsuccess,saves,blocked,tackles,dribbles,throwins,pass,passsuccess
BournemouthAFC_6067,53.0,7.0,7.0,3.0,4.0,4.0,0.0,16.0,8.0,2.0,4.0,23.0,13.0,26.0,483.0,85.0
BournemouthAFC_6094,58.0,8.0,9.5,4.0,4.5,7.0,0.5,24.0,12.0,2.0,3.0,23.0,14.5,24.5,477.5,84.5
BournemouthAFC_6108,56.333333333333336,8.666666666666666,10.333333333333334,3.0,5.333333333333333,6.333333333333333,1.0,24.333333333333332,12.0,2.0,3.3333333333333335,24.0,12.666666666666666,25.0,458.6666666666667,83.0
BournemouthAFC_6129,54.75,8.5,13.25,4.75,5.25,6.0,0.75,21.75,11.0,2.25,4.25,22.25,12.25,21.25,458.75,84.25
BournemouthAFC_6136,51.4,8.8,12.2,4.0,4.8,6.2,1.0,19.6,10.2,2.6,4.2,24.4,11.6,20.8,431.6,81.8
BournemouthAFC_6150,54.5,9.666666666666666,13.833333333333334,4.5,5.666666666666667,7.166666666666667,1.3333333333333333,20.0,9.5,2.5,4.333333333333333,24.333333333333332,12.333333333333334,20.166666666666668,448.6666666666667,82.66666666666667
BournemouthAFC_6179,52.42857142857143,9.571428571428571,13.428571428571429,4.857142857142857,5.142857142857143,6.714285714285714,1.4285714285714286,20.714285714285715,10.142857142857142,2.142857142857143,4.0,25.285714285714285,12.142857142857142,19.857142857142858,438.14285714285717,82.28571428571429
BournemouthAFC_6188,53.75,9.0,12.875,4.625,4.875,6.375,1.25,23.625,11.875,2.375,3.875,25.25,11.875,20.625,450.375,82.375
BournemouthAFC_6193,53.0,8.666666666666666,12.555555555555555,4.666666666666667,4.555555555555555,6.444444444444445,1.1111111111111112,25.11111111111111,12.555555555555555,2.6666666666666665,3.7777777777777777,25.77777777777778,12.0,21.22222222222222,450.22222222222223,82.33333333333333
BournemouthAFC_6208,51.7,8.8,12.5,4.8,4.5,6.2,1.3,25.9,13.0,2.5,3.6,25.2,12.3,20.6,442.9,81.4
BournemouthAFC_6226,52.72727272727273,8.545454545454545,13.363636363636363,5.454545454545454,4.636363636363637,6.454545454545454,1.2727272727272727,27.363636363636363,13.727272727272727,2.3636363636363638,3.6363636363636362,24.0,12.454545454545455,21.90909090909091,450.3636363636364,81.0909090909091
BournemouthAFC_6236,53.75,9.0,13.166666666666666,5.166666666666667,4.666666666666667,6.083333333333333,1.1666666666666667,28.166666666666668,13.5,2.3333333333333335,3.5833333333333335,23.666666666666668,12.666666666666666,22.666666666666668,450.6666666666667,81.33333333333333
BournemouthAFC_6249,52.53846153846154,8.923076923076923,12.692307692307692,4.846153846153846,4.461538461538462,5.846153846153846,1.2307692307692308,27.692307692307693,13.307692307692308,2.4615384615384617,3.6153846153846154,24.23076923076923,12.923076923076923,22.692307692307693,443.84615384615387,81.07692307692308
BournemouthAFC_6275,52.5,9.714285714285714,13.285714285714286,5.142857142857143,4.714285714285714,5.785714285714286,1.4285714285714286,28.357142857142858,13.785714285714286,2.642857142857143,3.642857142857143,24.857142857142858,13.071428571428571,22.714285714285715,437.5,80.71428571428571
BournemouthAFC_6282,52.2,9.733333333333333,13.2,5.2,4.666666666666667,5.533333333333333,1.3333333333333333,28.066666666666666,13.4,2.533333333333333,3.533333333333333,25.133333333333333,13.066666666666666,22.6,438.2,80.66666666666667
BournemouthAFC_6303,52.125,9.5625,13.1875,4.9375,4.6875,5.4375,1.375,27.5625,13.0625,2.5625,3.6875,25.6875,12.625,22.8125,444.5,81.0
BournemouthAFC_6317,53.05882352941177,9.235294117647058,13.588235294117647,5.235294117647059,4.823529411764706,5.352941176470588,1.2941176470588236,27.294117647058822,12.882352941176471,2.5294117647058822,3.6470588235294117,25.823529411764707,12.647058823529411,22.88235294117647,453.88235294117646,81.52941176470588
BournemouthAFC_6331,53.27777777777778,9.277777777777779,13.555555555555555,5.055555555555555,4.944444444444445,5.055555555555555,1.3333333333333333,27.5,12.944444444444445,2.5,3.611111111111111,25.5,12.38888888888889,22.444444444444443,457.1111111111111,81.77777777777777
BournemouthAFC_6338,53.36842105263158,9.105263157894736,13.789473684210526,5.105263157894737,5.0,5.157894736842105,1.263157894736842,28.57894736842105,13.210526315789474,2.473684210526316,3.736842105263158,25.05263157894737,12.31578947368421,22.210526315789473,458.7368421052632,81.6842105263158
