,possession,fouls,shots,shotsongoal,offtarget,cornerkicks,yellowcards,headtheball,headsuccess,saves,blocked,tackles,dribbles,throwins,pass,passsuccess
NewcastleUnited_5401,52.0,13.0,19.0,6.0,6.0,10.0,0.0,46.0,28.0,2.0,7.0,25.0,11.0,23.0,363.0,77.0
NewcastleUnited_5415,46.5,13.0,16.5,4.5,6.0,8.5,2.0,40.5,23.0,2.5,6.0,28.5,7.5,24.5,335.0,76.0
NewcastleUnited_5436,49.333333333333336,12.666666666666666,15.666666666666666,5.0,5.333333333333333,11.0,2.0,42.0,22.333333333333332,3.0,5.333333333333333,24.333333333333332,9.333333333333334,23.333333333333332,341.3333333333333,76.33333333333333
NewcastleUnited_5450,45.75,11.5,14.0,4.5,5.0,8.5,2.25,45.5,21.75,4.0,4.5,26.5,9.75,22.25,335.25,75.0
NewcastleUnited_5465,46.8,12.2,14.2,5.0,5.4,8.2,2.6,42.8,20.8,3.6,3.8,25.8,10.6,22.6,347.8,75.4
NewcastleUnited_5472,47.833333333333336,12.333333333333334,14.0,5.166666666666667,5.166666666666667,8.166666666666666,2.5,40.333333333333336,19.666666666666668,3.0,3.6666666666666665,25.666666666666668,10.666666666666666,22.5,366.0,76.33333333333333
NewcastleUnited_5476,48.0,12.285714285714286,13.428571428571429,5.0,4.857142857142857,7.714285714285714,2.4285714285714284,42.142857142857146,20.428571428571427,2.857142857142857,3.5714285714285716,25.0,10.285714285714286,23.571428571428573,372.14285714285717,76.14285714285714
NewcastleUnited_5492,49.375,11.875,13.75,4.75,5.375,7.875,2.125,43.125,20.25,2.625,3.625,25.25,10.375,24.75,393.375,77.0
NewcastleUnited_5514,48.666666666666664,12.11111111111111,13.222222222222221,4.555555555555555,5.222222222222222,7.555555555555555,2.111111111111111,45.22222222222222,20.88888888888889,2.5555555555555554,3.4444444444444446,24.88888888888889,11.0,24.666666666666668,384.77777777777777,76.66666666666667
NewcastleUnited_5534,49.0,11.5,13.3,4.6,5.0,7.7,2.0,46.6,20.9,2.6,3.7,24.3,11.0,24.6,381.7,76.3
NewcastleUnited_5538,48.18181818181818,11.0,12.909090909090908,4.363636363636363,5.0,7.363636363636363,1.9090909090909092,46.36363636363637,21.363636363636363,2.727272727272727,3.5454545454545454,26.545454545454547,10.909090909090908,24.272727272727273,370.6363636363636,75.0
NewcastleUnited_5555,48.333333333333336,11.0,13.166666666666666,4.333333333333333,4.916666666666667,7.5,1.9090909090909092,45.333333333333336,20.333333333333332,2.5833333333333335,3.9166666666666665,27.833333333333332,11.833333333333334,24.916666666666668,377.3333333333333,75.08333333333333
NewcastleUnited_5584,48.46153846153846,11.0,13.0,4.384615384615385,4.769230769230769,7.230769230769231,1.9160839160839163,43.84615384615385,19.692307692307693,2.769230769230769,3.8461538461538463,29.923076923076923,11.923076923076923,24.615384615384617,373.0,74.53846153846153
NewcastleUnited_5590,48.5,11.214285714285714,12.928571428571429,4.357142857142857,4.857142857142857,7.357142857142857,1.8506493506493507,43.42857142857143,19.428571428571427,2.7857142857142856,3.7142857142857144,30.5,11.5,24.642857142857142,375.64285714285717,74.78571428571429
NewcastleUnited_5604,49.4,11.2,13.066666666666666,4.333333333333333,5.0,7.333333333333333,1.8606060606060606,43.0,19.0,2.7333333333333334,3.6666666666666665,30.533333333333335,11.933333333333334,25.0,380.0,75.2
NewcastleUnited_5619,48.875,11.0625,13.3125,4.3125,5.25,7.0,1.8693181818181819,43.0,18.9375,2.625,3.6875,30.6875,12.125,25.0,376.5625,75.1875
