,possession,fouls,shots,shotsongoal,offtarget,cornerkicks,yellowcards,headtheball,headsuccess,saves,blocked,tackles,dribbles,throwins,pass,passsuccess
Almeria_5402,54.0,16.0,10.0,3.0,5.0,4.0,2.0,23.0,6.0,6.0,2.0,26.0,4.0,32.0,359.0,73.0
Almeria_5416,54.5,16.5,12.0,4.0,4.5,5.0,2.0,31.5,11.0,4.5,3.5,22.5,7.0,27.0,391.0,75.5
Almeria_5438,49.333333333333336,13.333333333333334,9.0,3.0,3.6666666666666665,5.0,2.0,32.666666666666664,11.333333333333334,6.666666666666667,2.3333333333333335,25.0,5.666666666666667,24.333333333333332,359.3333333333333,72.66666666666667
Almeria_5452,50.5,13.0,10.25,3.0,4.75,4.5,2.25,33.0,11.5,5.75,2.5,24.0,5.75,24.75,370.75,72.75
Almeria_5463,46.4,14.2,9.0,2.8,4.0,4.0,2.6,35.4,14.0,5.4,2.2,25.0,5.6,22.8,335.4,68.0
Almeria_5478,44.833333333333336,14.666666666666666,8.5,3.0,3.6666666666666665,3.5,3.1666666666666665,34.166666666666664,14.333333333333334,5.333333333333333,1.8333333333333333,26.0,6.166666666666667,23.333333333333332,312.0,65.66666666666667
Almeria_5492,43.42857142857143,15.142857142857142,8.428571428571429,2.857142857142857,4.0,3.5714285714285716,3.0,33.285714285714285,13.857142857142858,5.285714285714286,1.5714285714285714,25.428571428571427,6.142857142857143,23.428571428571427,292.42857142857144,64.0
Almeria_5500,43.5,14.75,8.5,2.625,4.0,4.0,2.75,32.75,14.0,5.375,1.875,24.5,6.25,23.75,294.125,65.125
Almeria_5514,43.77777777777778,15.0,8.444444444444445,2.5555555555555554,4.222222222222222,4.222222222222222,3.0,33.22222222222222,14.666666666666666,5.444444444444445,1.6666666666666667,25.11111111111111,6.0,23.333333333333332,292.44444444444446,64.55555555555556
Almeria_5527,44.0,14.8,8.5,2.4,4.3,4.2,2.8,34.6,14.9,5.2,1.8,25.2,6.1,24.7,296.0,64.6
Almeria_5541,43.90909090909091,14.818181818181818,8.545454545454545,2.3636363636363638,4.363636363636363,4.2727272727272725,2.5454545454545454,35.90909090909091,16.545454545454547,5.0,1.8181818181818181,25.636363636363637,6.454545454545454,24.0,298.09090909090907,65.0
Almeria_5555,43.75,15.25,8.416666666666666,2.25,4.25,4.416666666666667,2.8333333333333335,36.583333333333336,17.0,4.916666666666667,1.9166666666666667,25.416666666666668,6.416666666666667,24.416666666666668,296.3333333333333,64.91666666666667
Almeria_5573,42.53846153846154,15.153846153846153,8.23076923076923,2.3076923076923075,4.076923076923077,4.461538461538462,2.6923076923076925,34.84615384615385,16.307692307692307,5.153846153846154,1.8461538461538463,26.23076923076923,6.538461538461538,23.692307692307693,292.53846153846155,65.53846153846153
Almeria_5584,42.57142857142857,14.928571428571429,8.214285714285714,2.357142857142857,3.857142857142857,4.642857142857143,2.642857142857143,34.5,15.928571428571429,5.285714285714286,2.0,26.0,6.5,24.214285714285715,296.7857142857143,65.85714285714286
Almeria_5594,42.6,14.733333333333333,8.133333333333333,2.2,3.8,4.6,2.466666666666667,33.666666666666664,15.333333333333334,5.0,2.1333333333333333,25.8,6.6,23.333333333333332,304.1333333333333,67.0
Almeria_5612,42.8125,14.875,8.5,2.25,4.0,4.5625,2.5625,33.3125,15.0625,4.75,2.25,25.625,7.0,22.75,306.9375,67.625
