,possession,fouls,shots,shotsongoal,offtarget,cornerkicks,yellowcards,headtheball,headsuccess,saves,blocked,tackles,dribbles,throwins,pass,passsuccess
Cordoba_5386,40.0,11.0,10.0,3.0,4.0,3.0,2.0,59.0,30.0,4.0,3.0,35.0,9.0,23.0,346.0,64.0
Cordoba_5415,40.0,12.0,9.0,3.5,3.5,4.0,2.0,46.0,24.0,4.0,2.0,31.5,8.0,20.0,347.5,68.5
Cordoba_5437,41.666666666666664,12.666666666666666,9.333333333333334,3.3333333333333335,4.0,3.3333333333333335,2.6666666666666665,44.0,22.666666666666668,4.0,2.0,27.0,7.333333333333333,18.333333333333332,370.0,71.66666666666667
Cordoba_5450,39.75,13.0,8.75,3.25,3.75,3.5,3.5,44.75,23.25,3.75,1.75,26.5,7.5,19.0,352.5,70.25
Cordoba_5464,37.6,11.4,8.4,3.0,3.8,2.8,2.8,38.2,19.6,3.8,1.6,27.6,7.0,19.4,335.4,71.0
Cordoba_5487,36.833333333333336,11.0,8.5,3.0,3.8333333333333335,2.6666666666666665,2.6666666666666665,37.666666666666664,20.166666666666668,3.8333333333333335,1.6666666666666667,29.0,7.166666666666667,20.0,321.1666666666667,69.5
Cordoba_5506,37.285714285714285,10.857142857142858,8.428571428571429,3.0,4.0,2.5714285714285716,2.7142857142857144,41.0,20.285714285714285,4.428571428571429,1.4285714285714286,29.428571428571427,7.0,19.571428571428573,319.0,68.71428571428571
Cordoba_5520,36.625,11.5,8.625,3.0,3.875,2.375,2.5,39.25,19.625,4.25,1.75,29.0,6.75,18.25,310.375,69.0
Cordoba_5533,38.77777777777778,11.777777777777779,9.444444444444445,3.111111111111111,4.111111111111111,2.7777777777777777,2.6666666666666665,38.666666666666664,19.333333333333332,4.111111111111111,2.2222222222222223,29.11111111111111,6.666666666666667,19.0,329.55555555555554,69.88888888888889
Cordoba_5549,39.1,12.1,8.9,3.0,3.8,2.8,2.6,37.4,18.4,4.1,2.1,30.9,7.1,18.7,333.9,70.6
Cordoba_5556,38.36363636363637,12.454545454545455,9.090909090909092,3.272727272727273,3.8181818181818183,3.0,2.909090909090909,37.54545454545455,18.181818181818183,3.727272727272727,2.0,31.0,7.090909090909091,18.272727272727273,328.09090909090907,70.27272727272727
Cordoba_5573,39.083333333333336,12.75,9.666666666666666,3.5833333333333335,4.25,3.1666666666666665,2.8333333333333335,38.333333333333336,18.666666666666668,3.5833333333333335,1.8333333333333333,30.083333333333332,7.583333333333333,18.583333333333332,331.5833333333333,70.83333333333333
Cordoba_5584,39.38461538461539,13.0,9.615384615384615,3.6153846153846154,4.076923076923077,3.1538461538461537,2.923076923076923,38.23076923076923,18.53846153846154,3.8461538461538463,1.9230769230769231,29.692307692307693,7.6923076923076925,19.153846153846153,333.2307692307692,71.07692307692308
Cordoba_5593,40.42857142857143,12.785714285714286,9.5,3.4285714285714284,4.214285714285714,3.2857142857142856,2.9285714285714284,38.07142857142857,18.714285714285715,3.7142857142857144,1.8571428571428572,29.785714285714285,7.785714285714286,19.285714285714285,341.35714285714283,71.71428571428571
Cordoba_5604,40.53333333333333,12.733333333333333,9.133333333333333,3.2666666666666666,4.0,3.1333333333333333,3.1333333333333333,37.06666666666667,18.2,3.8666666666666667,1.8666666666666667,29.666666666666668,7.933333333333334,19.266666666666666,338.0,71.93333333333334
Cordoba_5618,41.75,12.375,9.5,3.375,4.125,3.25,2.9375,36.625,18.0625,3.8125,2.0,29.3125,7.625,20.0625,351.9375,72.625
